id,year,p_painted,painted
3602,2006,0.3488168120899188,0
10727,2003,0.0263387064586872,0
400710,2017,0.2330975810805384,0
575776,2020,0.1339208279310366,0
46261,2010,0.053323357406112,0
229839,2013,0.1218052346234115,0
9954,2006,0.1827668488425211,0
231001,2013,0.0689061378592151,0
560362,2019,0.0440716767651022,0
429467,2017,0.1054395760522747,0
741613,2020,0.122191036526936,0
436274,2017,0.0806890241152044,0
46441,2010,0.3952461479736525,0
996720,2022,0.0922928954358835,0
622,1999,0.0435492355277855,0
18781,2009,0.1063515678934951,0
10726,2002,0.1793286536091498,0
517764,2019,0.0774609492470734,0
1272,2007,0.2666362550809922,0
542224,2020,0.1342878498274869,0
95993,2003,0.1806517258814594,0
564082,2018,0.1389753927900125,0
63700,2010,0.2636491600059408,0
9682,2006,0.0580083921508355,0
65055,2011,0.1333161696451007,0
354251,2015,0.434414287601235,0
9276,1998,0.1827502862110029,0
353345,2015,0.2111939274518587,0
430231,2017,0.1971525797250604,0
10242,1962,0.1221592633739492,0
525460,2018,0.1702222942899808,0
23963,2009,0.1480615767156297,0
11879,1987,0.389251731281971,0
362826,2018,0.0298055401402831,0
13848,2007,0.672213455520377,1
526051,2018,0.0671751675843795,0
1551,1990,0.0470948134215324,0
8398,2007,0.1351859185679925,0
837,1983,0.0747125022676215,0
29426,2010,0.2441743090855822,0
424121,2018,0.2519723703907063,0
632304,2020,0.194017584955751,0
289712,2014,0.1461853808495905,0
356486,2015,0.0411000557368333,0
301365,2016,0.4300806717435358,0
28635,2001,0.0602586448806655,0
549294,2020,0.1954696388631737,0
6069,1987,0.3750422404965995,0
12110,1995,0.3037563734525766,0
399366,2017,0.101553710041702,0
