n_faces,face_area,max_conf,face_boxes,id,year
1,0.1267,0.886,"0.3168,0.1736,0.3531,0.3588",812605,2019
0,0.0,0.0,,813428,2021
0,0.0,0.0,,813724,2018
0,0.0,0.0,,814084,2020
0,0.0,0.0,,814320,2021
1,0.4023,0.903,"0.1115,0.0743,0.6116,0.6578",814510,2016
0,0.0,0.0,,814686,2021
0,0.0,0.0,,814273,2012
1,0.2927,0.911,"0.1917,0.109,0.5507,0.5315",814764,2021
0,0.0,0.0,,814678,2021
1,0.209,0.922,"0.2552,0.3026,0.488,0.4283",815088,2021
1,0.1037,0.842,"0.4808,0.3214,0.3506,0.2957",814811,2021
1,0.0796,0.862,"0.3986,0.2938,0.2785,0.2859",816512,2020
1,0.0971,0.902,"0.3,0.2648,0.3489,0.2783",815209,2018
4,0.1245,0.782,"0.2842,0.0911,0.3584,0.3337|0.714,0.4397,0.0418,0.0421|0.7119,0.4154,0.0424,0.0403|0.8686,0.471,0.0406,0.0348",816349,2015
1,0.0438,0.857,"0.5309,0.1492,0.2268,0.1932",814951,1995
1,0.0273,0.742,"0.6504,0.1569,0.1602,0.1702",816519,1999
0,0.0,0.0,,816801,2021
0,0.0,0.0,,815067,2021
1,0.0902,0.917,"0.3704,0.0573,0.29,0.3109",816811,2020
1,0.0314,0.896,"0.4875,0.4492,0.1914,0.164",816759,2020
1,0.0234,0.92,"0.2863,0.197,0.1609,0.1454",817282,1980
0,0.0,0.0,,815569,2020
3,0.0314,0.764,"0.5702,0.4191,0.1196,0.0993|0.3225,0.4333,0.1163,0.1013|0.0601,0.4214,0.0868,0.089",816487,2020
0,0.0,0.0,,816566,2021
1,0.426,0.876,"0.108,0.2464,0.7573,0.5625",816311,2020
0,0.0,0.0,,816546,2020
0,0.0,0.0,,816790,2020
0,0.0,0.0,,817680,2020
0,0.0,0.0,,817677,2019
1,0.0103,0.918,"0.4393,0.0802,0.1109,0.0927",817869,2021
0,0.0,0.0,,818072,2021
1,0.012,0.819,"0.4917,0.2141,0.112,0.1073",818664,2021
0,0.0,0.0,,817747,2020
0,0.0,0.0,,819617,2008
1,0.0033,0.786,"0.2119,0.2324,0.0625,0.0532",817514,1999
0,0.0,0.0,,818153,2021
0,0.0,0.0,,819660,1971
0,0.0,0.0,,820032,2020
1,0.004,0.737,"0.0165,0.6867,0.0628,0.0643",818230,2020
0,0.0,0.0,,821320,2021
1,0.0133,0.691,"0.4223,0.2263,0.1256,0.1056",820657,2021
1,0.778,0.881,"0.1657,0.174,0.8349,0.9318",818442,1986
0,0.0,0.0,,821678,2014
0,0.0,0.0,,821038,2021
0,0.0,0.0,,821684,2014
0,0.0,0.0,,821783,1988
0,0.0,0.0,,822148,2019
0,0.0,0.0,,818999,2017
2,0.0217,0.913,"0.3823,0.2391,0.1448,0.1301|0.1752,0.7437,0.0571,0.05",822448,2021
0,0.0,0.0,,822499,2020
2,0.2346,0.674,"0.2517,0.0249,0.5142,0.4051|0.4648,0.208,0.1634,0.161",820662,2019
6,0.0111,0.894,"0.8045,0.5988,0.0554,0.0483|0.7362,0.5587,0.0522,0.044|0.8941,0.6563,0.0485,0.0414|0.4221,0.4279,0.0414,0.0378|0.5155,0.4333,0.0365,0.0356|0.5856,0.4299,0.0372,0.0348",823207,2021
1,0.4681,0.842,"0.1544,0.1586,0.6776,0.6909",823210,2020
0,0.0,0.0,,822435,2021
0,0.0,0.0,,823155,2020
1,0.0246,0.92,"0.384,0.3025,0.1667,0.1475",823662,2021
3,0.0529,0.926,"0.559,0.2511,0.2076,0.2128|0.1162,0.5055,0.0726,0.0623|0.2606,0.4613,0.0682,0.0611",823764,2020
2,0.0065,0.895,"0.6958,0.4969,0.0731,0.0648|0.2742,0.6213,0.0455,0.0398",823339,2020
0,0.0,0.0,,824063,2015
1,0.0104,0.742,"0.4511,0.2342,0.1064,0.0974",824503,2019
0,0.0,0.0,,822475,2021
4,0.0118,0.901,"0.2948,0.3007,0.0596,0.0541|0.3857,0.3074,0.0598,0.0528|0.4999,0.2954,0.0566,0.0484|0.6268,0.3084,0.0551,0.0481",823359,2016
1,0.0319,0.86,"0.2296,0.4848,0.1867,0.1709",824643,2020
2,0.0255,0.917,"0.5954,0.2127,0.1275,0.1083|0.2691,0.1924,0.1062,0.1098",823202,2021
0,0.0,0.0,,824326,2021
1,0.0356,0.9,"0.4858,0.2941,0.1995,0.1785",824761,2019
0,0.0,0.0,,824915,2016
1,0.1954,0.707,"0.1942,-0.006,0.5847,0.3342",824923,2016
0,0.0,0.0,,824623,2021
0,0.0,0.0,,823847,2020
0,0.0,0.0,,825045,2020
0,0.0,0.0,,824937,2018
1,0.0626,0.613,"0.0419,0.4223,0.2789,0.2244",825193,2016
0,0.0,0.0,,824982,2021
0,0.0,0.0,,825016,2016
0,0.0,0.0,,824843,2017
0,0.0,0.0,,825208,2021
1,0.1324,0.875,"0.3055,0.4195,0.3894,0.34",825465,2020
0,0.0,0.0,,825410,1977
0,0.0,0.0,,825448,2021
0,0.0,0.0,,825409,1980
2,0.3238,0.908,"0.0517,0.0876,0.5015,0.5079|0.752,0.391,0.2735,0.2528",825725,2016
0,0.0,0.0,,825691,1988
1,0.1096,0.945,"0.1863,0.156,0.3644,0.3007",825664,2021
1,0.0315,0.888,"0.2908,0.5977,0.1776,0.1773",825895,2017
0,0.0,0.0,,825357,2021
0,0.0,0.0,,825577,2020
0,0.0,0.0,,826188,2018
0,0.0,0.0,,826135,1959
3,0.1141,0.909,"0.5255,0.24,0.1791,0.249|0.1005,0.3118,0.2106,0.198|0.7481,0.32,0.1645,0.1687",825594,2016
1,0.4883,0.754,"0.0546,0.0397,0.8792,0.5554",826930,2020
0,0.0,0.0,,825530,2015
0,0.0,0.0,,827072,2019
1,0.0134,0.61,"0.8421,0.2832,0.1181,0.1134",827157,2021
1,0.0079,0.878,"0.4389,0.2172,0.0979,0.0809",826146,2021
0,0.0,0.0,,826686,2021
0,0.0,0.0,,827285,1983
1,0.2016,0.801,"0.248,0.1776,0.487,0.414",825900,2002
0,0.0,0.0,,826632,2012
0,0.0,0.0,,827797,1974
0,0.0,0.0,,828498,2021
1,0.0073,0.898,"0.3503,0.3519,0.0916,0.0794",828723,2021
2,0.0477,0.9,"0.2866,0.5084,0.1859,0.146|0.5345,0.3735,0.1575,0.1308",829243,2021
1,1.234,0.701,"-0.029,-0.1043,1.0721,1.151",828651,2020
0,0.0,0.0,,829652,2020
0,0.0,0.0,,829523,2019
0,0.0,0.0,,830180,2021
1,0.0556,0.845,"0.4562,0.1744,0.2391,0.2326",830984,2018
0,0.0,0.0,,831017,2016
0,0.0,0.0,,829674,2020
2,0.0492,0.914,"0.7609,0.3674,0.194,0.1775|0.2358,0.3366,0.1333,0.1109",830806,2021
0,0.0,0.0,,831186,2018
1,0.1703,0.886,"0.3196,0.5432,0.4113,0.4142",829357,2019
0,0.0,0.0,,831830,2013
0,0.0,0.0,,830826,2021
0,0.0,0.0,,831600,2021
0,0.0,0.0,,831703,2021
0,0.0,0.0,,831529,1987
0,0.0,0.0,,832557,2019
0,0.0,0.0,,832310,2021
0,0.0,0.0,,833198,2020
0,0.0,0.0,,833454,2021
0,0.0,0.0,,832508,2013
1,0.0909,0.87,"0.1082,0.4072,0.3209,0.2831",832454,2015
1,0.0024,0.615,"0.7378,0.323,0.0543,0.0449",834522,2021
0,0.0,0.0,,833195,2014
3,0.0274,0.911,"0.4385,0.3762,0.1093,0.1088|0.8476,0.3374,0.104,0.0903|0.6115,0.3748,0.0849,0.0724",834619,2020
0,0.0,0.0,,834455,2021
1,0.0092,0.881,"0.6983,0.765,0.1016,0.0904",834849,2017
0,0.0,0.0,,833803,2020
1,0.0023,0.679,"0.2945,0.6075,0.0517,0.0436",834971,2021
0,0.0,0.0,,833468,2021
1,0.066,0.83,"0.218,0.0663,0.2345,0.2813",834883,2012
0,0.0,0.0,,835284,2013
0,0.0,0.0,,834875,2015
1,0.0312,0.74,"0.4434,0.1068,0.1899,0.1644",835638,2015
3,0.2136,0.908,"0.0317,0.2347,0.3563,0.3895|0.768,0.4445,0.2195,0.2308|0.4715,0.3692,0.1623,0.1486",835262,2019
0,0.0,0.0,,835653,2021
0,0.0,0.0,,835560,2022
0,0.0,0.0,,835742,2021
3,0.0251,0.862,"0.4069,0.2945,0.1521,0.1373|0.7655,0.6179,0.0591,0.0495|0.4873,0.6197,0.0399,0.0321",835875,2020
0,0.0,0.0,,835457,2021
0,0.0,0.0,,836155,2019
1,0.0186,0.881,"0.4285,0.0445,0.1529,0.1217",836333,2007
0,0.0,0.0,,835872,2021
1,0.0986,0.914,"0.4039,0.1566,0.3272,0.3013",836795,2014
1,0.3819,0.911,"0.1821,0.1961,0.7027,0.5435",837242,2021
1,0.4324,0.755,"0.1885,0.1952,0.8129,0.5319",836269,2021
0,0.0,0.0,,836570,2021
0,0.0,0.0,,836924,1955
1,0.0022,0.618,"0.4464,0.3821,0.0513,0.0425",837544,2017
0,0.0,0.0,,837286,1972
0,0.0,0.0,,837840,2021
1,0.0166,0.815,"0.2049,0.3645,0.1323,0.1252",837513,2020
3,0.1234,0.926,"0.1715,0.0171,0.283,0.2233|0.4191,0.4778,0.2446,0.2294|0.8569,0.3788,0.0694,0.0597",838321,2021
0,0.0,0.0,,838117,2017
0,0.0,0.0,,838819,2021
1,0.2029,0.913,"0.6248,0.3058,0.3856,0.5263",838516,2015
0,0.0,0.0,,838630,2021
1,0.0069,0.644,"0.4412,0.4522,0.0925,0.0744",838237,2021
39,0.1144,0.92,"0.7735,0.0123,0.1864,0.1518|0.8445,0.5978,0.1349,0.1234|0.0976,0.6199,0.0787,0.0702|0.4188,0.84,0.065,0.0577|0.2464,0.8265,0.0604,0.0556|0.6502,0.8126,0.0629,0.0531|0.5979,0.8493,0.059,0.0496|0.6686,0.7254,0.0581,0.0492|0.8121,0.5673,0.0604,0.0445|0.2747,0.8935,0.057,0.0442|0.8512,0.6796,0.0553,0.0442|0.7491,0.7045,0.0521,0.0462|0.5405,0.6773,0.0513,0.0426|0.534,0.856,0.0492,0.0415|0.6344,0.4772,0.0484,0.0395|0.337,0.7453,0.045,0.0382|0.4843,0.6332,0.0456,0.0376|0.4688,0.5617,0.0446,0.0377|0.5223,0.6076,0.0443,0.0379|0.307,0.696,0.0446,0.0366|0.2994,0.7773,0.0427,0.0376|0.6127,0.7617,0.0443,0.0352|0.6765,0.5425,0.041,0.0331|0.7303,0.645,0.0403,0.0334|0.5943,0.6279,0.0385,0.0337|0.4152,0.7764,0.038,0.0326|0.853,0.7422,0.038,0.0326|0.3413,0.502,0.0377,0.0324|0.6461,0.594,0.0377,0.0322|0.4218,0.6034,0.0374,0.0324|0.4569,0.5171,0.0376,0.0313|0.7913,0.8611,0.0372,0.0309|0.3775,0.6304,0.0365,0.0311|0.7148,0.8509,0.0366,0.0309|0.414,0.7322,0.0372,0.029|0.882,0.811,0.0362,0.0298|0.5897,0.565,0.0365,0.0293|0.3692,0.5678,0.0352,0.0297|0.2976,0.5256,0.0333,0.0274",838578,2020
0,0.0,0.0,,839262,2019
0,0.0,0.0,,839006,2021
4,0.1304,0.858,"-0.0177,0.695,0.3202,0.2898|0.3337,0.3089,0.1674,0.1347|0.2182,0.4205,0.1235,0.0965|0.635,0.3368,0.062,0.0511",839552,1970
0,0.0,0.0,,839557,2020
1,0.03,0.87,"0.4749,0.5847,0.1895,0.158",839741,2020
0,0.0,0.0,,839801,2021
1,0.1629,0.821,"0.1358,0.0807,0.329,0.4951",839010,2017
1,0.3618,0.638,"0.0391,0.0204,0.7292,0.4962",840254,2021
0,0.0,0.0,,839253,2014
1,0.0384,0.931,"0.6493,0.6049,0.1957,0.1963",839097,2021
0,0.0,0.0,,840297,2021
0,0.0,0.0,,839647,2021
12,0.0678,0.92,"0.7554,0.1133,0.1189,0.0925|0.0403,0.2068,0.0967,0.0824|0.7835,0.353,0.0931,0.0766|0.8568,0.4039,0.087,0.0737|0.8248,0.5463,0.0861,0.0724|0.8331,0.0352,0.085,0.0682|0.7412,0.2321,0.085,0.0678|0.1481,0.3438,0.0818,0.0678|0.0631,0.1122,0.0751,0.0662|0.1459,0.0606,0.0741,0.0665|0.7093,0.6923,0.0395,0.0329|0.5568,0.6351,0.0298,0.0256",840343,1965
1,0.2024,0.913,"0.3741,0.1593,0.5137,0.394",840887,2021
2,0.0082,0.884,"0.6131,0.6335,0.0758,0.0718|0.2982,0.6293,0.0532,0.0512",841591,2020
0,0.0,0.0,,841657,2013
1,0.3973,0.904,"0.4267,0.1843,0.593,0.67",840805,2016
0,0.0,0.0,,841938,2021
1,0.0477,0.79,"0.31,0.4,0.2532,0.1884",841946,2021
7,0.0632,0.907,"0.5691,0.1979,0.177,0.1786|0.4267,0.363,0.0865,0.0745|0.2516,0.5331,0.0872,0.0731|0.2665,0.2564,0.0861,0.0722|0.3891,0.5976,0.077,0.0661|0.1924,0.4175,0.0687,0.0606|0.5448,0.6006,0.0645,0.0505",842139,2020
0,0.0,0.0,,842442,2021
0,0.0,0.0,,842419,2020
0,0.0,0.0,,842159,2021
5,0.077,0.922,"0.7329,0.7261,0.16,0.1368|0.135,0.1709,0.1391,0.1222|0.7396,0.1506,0.1279,0.1209|0.4338,0.1257,0.1239,0.1063|0.5643,0.7891,0.11,0.0859",842514,2021
0,0.0,0.0,,842417,2021
1,0.1005,0.932,"0.6029,0.3037,0.3311,0.3035",842707,2005
1,0.9388,0.901,"0.0875,0.0187,0.9574,0.9806",843784,2008
0,0.0,0.0,,843807,2021
0,0.0,0.0,,843039,2021
1,0.0114,0.892,"0.7483,0.0724,0.1165,0.0979",843489,2017
0,0.0,0.0,,844555,2021
1,0.0615,0.903,"0.3336,0.1542,0.2762,0.2225",844094,2021
0,0.0,0.0,,843978,2013
1,0.8332,0.853,"-0.0473,-0.0293,1.031,0.8082",843726,2021
2,0.047,0.918,"0.1914,0.1959,0.1662,0.156|0.6667,0.3033,0.1448,0.1455",843730,2021
0,0.0,0.0,,844059,2020
0,0.0,0.0,,842826,2021
0,0.0,0.0,,845152,2020
0,0.0,0.0,,844697,2020
1,0.0632,0.734,"0.123,0.3223,0.2605,0.2426",845178,2018
0,0.0,0.0,,845474,2020
1,0.0354,0.922,"0.427,0.0876,0.1773,0.1996",844917,2021
0,0.0,0.0,,845831,2020
1,0.1126,0.774,"0.3007,0.2911,0.3308,0.3405",845251,2003
0,0.0,0.0,,847197,2020
0,0.0,0.0,,846441,2021
2,0.1198,0.924,"0.3889,0.2997,0.3372,0.3001|0.2116,0.3853,0.1366,0.1362",845119,2016
1,0.0117,0.797,"0.7274,0.474,0.1122,0.1046",847562,1992
1,0.0125,0.672,"0.6997,0.817,0.1081,0.1158",847564,1992
0,0.0,0.0,,847163,2021
1,0.2904,0.669,"0.3282,0.0232,0.6357,0.4569",847140,2020
0,0.0,0.0,,848090,2020
1,0.5654,0.904,"0.0965,0.1571,0.7877,0.7178",848239,2013
2,0.003,0.844,"0.0908,0.0641,0.0419,0.0358|0.8466,0.0624,0.0409,0.0359",848289,2005
0,0.0,0.0,,847445,2018
0,0.0,0.0,,848057,2019
0,0.0,0.0,,848197,2021
0,0.0,0.0,,848241,2021
0,0.0,0.0,,847557,1992
1,0.0094,0.897,"0.3678,0.8399,0.0973,0.0971",847549,1994
0,0.0,0.0,,848707,2021
0,0.0,0.0,,847087,2021
3,0.0824,0.889,"0.3073,0.1996,0.1986,0.2273|0.3039,0.6799,0.1494,0.15|0.5803,0.4695,0.1282,0.1161",847066,2020
0,0.0,0.0,,848866,2021
1,0.003,0.873,"0.1375,0.0682,0.0591,0.0504",848840,2014
1,0.2091,0.835,"0.0225,0.2432,0.5148,0.4062",847679,2018
2,0.0375,0.919,"0.5023,0.5297,0.1712,0.1586|0.3123,0.4688,0.1035,0.0999",848955,2021
3,0.0722,0.918,"0.6397,0.3385,0.2384,0.1951|0.106,0.0882,0.1266,0.12|0.3613,0.1213,0.1084,0.0971",849044,2020
1,0.0632,0.631,"0.5545,0.3562,0.3132,0.2017",848723,2021
1,0.0152,0.904,"0.1498,0.7285,0.1325,0.1146",848286,2006
1,0.2073,0.884,"0.3439,0.0917,0.4537,0.4569",848927,2020
4,0.1931,0.905,"0.7257,0.1041,0.2658,0.2771|0.3512,0.1422,0.2361,0.2444|0.054,0.1508,0.2144,0.215|0.808,0.7426,0.1452,0.1073",848912,2021
1,0.7351,0.824,"-0.0436,0.2158,0.9866,0.7451",848676,2020
2,0.317,0.888,"0.3572,0.0046,0.4618,0.3994|0.1289,0.5904,0.3592,0.369",850010,2021
0,0.0,0.0,,849635,2022
0,0.0,0.0,,849828,2021
0,0.0,0.0,,850127,2017
0,0.0,0.0,,848440,2020
0,0.0,0.0,,850060,2021
7,0.0283,0.894,"0.3308,0.1286,0.1126,0.0913|0.1099,0.2261,0.0966,0.0869|0.7865,0.1904,0.0814,0.0663|0.8006,0.5726,0.0431,0.0358|0.4367,0.7103,0.0367,0.0302|0.3189,0.6898,0.0313,0.0254|0.1373,0.5376,0.0309,0.0246",850148,2017
0,0.0,0.0,,850502,2004
2,0.0572,0.928,"0.5438,0.448,0.211,0.1561|0.4151,0.2926,0.1623,0.1498",848842,2001
1,0.3463,0.931,"0.1916,0.2457,0.5939,0.583",850243,2018
1,0.6614,0.919,"0.1182,-0.0064,0.8039,0.8228",850699,2021
0,0.0,0.0,,850379,2021
0,0.0,0.0,,850575,2019
0,0.0,0.0,,850258,1979
0,0.0,0.0,,850973,2020
0,0.0,0.0,,851100,2021
0,0.0,0.0,,851468,2021
0,0.0,0.0,,851025,1985
0,0.0,0.0,,851275,2016
1,0.6138,0.92,"0.0039,-0.0039,0.7828,0.7841",851539,2014
2,0.034,0.89,"0.3994,0.3044,0.1587,0.157|0.5939,0.5656,0.1047,0.0871",851665,2021
0,0.0,0.0,,851661,2021
3,0.2578,0.912,"0.0461,0.247,0.436,0.4273|0.6701,0.1998,0.2086,0.2088|0.7038,0.5114,0.1704,0.1642",851762,2020
1,0.0281,0.851,"0.5214,0.0518,0.1633,0.1724",852202,2003
0,0.0,0.0,,852731,2021
0,0.0,0.0,,852095,2021
0,0.0,0.0,,852910,2021
0,0.0,0.0,,852954,2021
0,0.0,0.0,,852995,2021
2,0.6569,0.902,"0.0141,0.0588,0.5449,0.637|0.4283,0.0029,0.5718,0.5419",853035,2021
0,0.0,0.0,,852593,2012
0,0.0,0.0,,853500,2021
0,0.0,0.0,,853682,2014
1,0.369,0.909,"-0.0205,-0.0066,0.5214,0.7077",853391,2012
1,0.4857,0.798,"0.3325,-0.0124,0.6748,0.7198",853043,2020
1,0.1136,0.888,"0.3251,0.1635,0.3522,0.3224",852850,2013
0,0.0,0.0,,852966,2018
3,0.0102,0.883,"0.4644,0.5225,0.0672,0.0582|0.7063,0.5395,0.0672,0.0543|0.2605,0.5861,0.057,0.0467",853691,2014
5,0.0713,0.93,"0.312,0.5114,0.163,0.1523|0.2733,0.0422,0.16,0.1378|0.8894,0.1307,0.105,0.0908|0.0072,0.1234,0.0998,0.0913|0.629,0.1653,0.0804,0.0722",853413,2017
0,0.0,0.0,,853545,2020
0,0.0,0.0,,853799,2021
0,0.0,0.0,,853688,2014
0,0.0,0.0,,854160,2020
1,0.0143,0.889,"0.1607,0.26,0.1364,0.1045",853956,2021
1,1.0431,0.86,"0.0328,-0.0851,1.0209,1.0218",854169,2021
3,0.0558,0.85,"0.858,0.1743,0.1471,0.1772|0.2015,0.0732,0.1391,0.1092|0.5769,0.2827,0.138,0.1053",854328,2010
0,0.0,0.0,,854114,2021
0,0.0,0.0,,854153,2020
0,0.0,0.0,,854283,2021
0,0.0,0.0,,854561,2021
0,0.0,0.0,,855197,2013
0,0.0,0.0,,855033,2014
1,0.0972,0.853,"0.3506,0.3647,0.3668,0.265",855267,2017
0,0.0,0.0,,855044,2020
1,0.0367,0.84,"0.8311,0.4419,0.1658,0.2215",854240,2001
0,0.0,0.0,,855273,2021
0,0.0,0.0,,855187,2010
2,0.1261,0.902,"0.0101,0.1465,0.3409,0.3489|0.4305,0.1048,0.089,0.08",854790,2007
0,0.0,0.0,,855192,2010
1,0.1377,0.935,"0.391,0.0963,0.3817,0.3607",856091,2019
0,0.0,0.0,,855536,2021
0,0.0,0.0,,856274,2020
1,0.1436,0.948,"0.3248,0.1292,0.4016,0.3576",855472,2010
0,0.0,0.0,,856006,2021
1,0.0887,0.897,"0.6184,0.0887,0.3391,0.2616",856668,2019
1,0.0229,0.776,"0.2614,0.4885,0.1708,0.1338",856122,2015
1,0.1318,0.853,"0.3025,0.2409,0.4083,0.3228",856795,2021
1,0.0435,0.919,"0.4127,0.2418,0.2219,0.1958",856085,2017
0,0.0,0.0,,856839,2021
1,0.1093,0.929,"0.3673,0.2935,0.2997,0.3647",857415,2021
0,0.0,0.0,,856060,2021
0,0.0,0.0,,857678,2010
0,0.0,0.0,,857417,2021
0,0.0,0.0,,857504,2017
1,0.228,0.799,"0.2169,0.1082,0.5476,0.4164",857797,2022
1,0.0595,0.887,"0.3344,0.3144,0.2559,0.2323",858162,2021
1,0.8999,0.788,"-0.1012,0.1339,0.9887,0.9102",858164,2021
1,0.1162,0.921,"0.3551,0.312,0.3708,0.3134",858180,2020
0,0.0,0.0,,858233,2021
0,0.0,0.0,,858270,2021
0,0.0,0.0,,858243,2021
1,0.1734,0.904,"-0.0004,0.0348,0.3643,0.4761",858074,2021
1,0.0962,0.881,"0.4239,0.3853,0.2777,0.3463",858284,2018
1,0.139,0.917,"0.4096,0.2438,0.3618,0.3842",858077,2021
1,0.053,0.917,"0.441,0.0108,0.2448,0.2166",858346,2008
1,0.0022,0.813,"0.4679,0.2961,0.0482,0.0449",858461,2021
0,0.0,0.0,,858066,2021
2,0.0338,0.903,"0.3428,0.5515,0.1612,0.1461|0.338,0.1126,0.1071,0.0961",856973,2020
0,0.0,0.0,,858325,2015
1,0.6284,0.721,"0.1121,0.0087,0.8019,0.7836",858619,2021
0,0.0,0.0,,858472,2020
0,0.0,0.0,,858581,2021
1,0.1478,0.749,"0.2964,0.414,0.3786,0.3904",858838,2019
0,0.0,0.0,,858790,2021
1,0.0064,0.895,"0.4041,0.4295,0.0837,0.0768",858836,2021
2,0.1172,0.668,"0.2749,0.1365,0.3401,0.3129|0.4637,0.1838,0.1184,0.0912",858841,2015
1,0.1676,0.874,"0.1501,0.0948,0.3935,0.4258",859428,2009
0,0.0,0.0,,859698,2021
1,0.0249,0.652,"0.8285,0.2784,0.1661,0.15",859497,2021
0,0.0,0.0,,859609,2021
1,0.1807,0.9,"0.5771,0.5814,0.4182,0.4321",859725,2021
0,0.0,0.0,,857382,2010
2,0.1003,0.922,"0.078,0.7008,0.23,0.2324|0.3595,0.6805,0.2059,0.2273",859768,1998
1,0.0305,0.847,"0.7197,0.7224,0.1915,0.1595",859804,2021
1,0.0221,0.884,"0.4045,0.0,0.1921,0.1151",858614,2021
0,0.0,0.0,,858524,2017
0,0.0,0.0,,858071,2021
0,0.0,0.0,,860126,2017
0,0.0,0.0,,860214,1980
1,0.0438,0.627,"0.204,0.2742,0.2091,0.2095",860346,2018
3,0.133,0.887,"0.117,0.3387,0.2391,0.2178|0.6449,0.354,0.2039,0.221|0.3993,0.1425,0.1902,0.1886",858572,2019
0,0.0,0.0,,860292,2018
0,0.0,0.0,,860311,2019
9,0.0238,0.886,"0.0632,0.6115,0.0966,0.0793|0.6041,0.8808,0.0626,0.0543|0.8716,0.8862,0.0576,0.0492|0.3996,0.8923,0.0592,0.0477|0.2724,0.6178,0.0573,0.0463|0.5524,0.9269,0.0455,0.0394|0.5123,0.6169,0.0356,0.0294|0.6985,0.6223,0.0338,0.0289|0.6097,0.654,0.0281,0.023",858653,2010
1,0.0637,0.859,"0.4058,0.118,0.2504,0.2544",860931,2010
2,0.1203,0.835,"0.2593,0.1859,0.289,0.2848|0.7273,0.3252,0.1986,0.1913",861177,2019
0,0.0,0.0,,860537,2021
0,0.0,0.0,,861264,2021
2,0.037,0.908,"0.3092,0.2104,0.1396,0.1373|0.5394,0.1774,0.1342,0.1329",861367,2021
0,0.0,0.0,,860955,2021
0,0.0,0.0,,860849,2020
0,0.0,0.0,,861136,2013
0,0.0,0.0,,860764,2021
1,0.4061,0.875,"0.1507,0.0814,0.6536,0.6214",861413,2012
0,0.0,0.0,,861456,2015
1,0.0732,0.915,"0.2839,0.1396,0.277,0.2643",861418,2021
0,0.0,0.0,,861913,2017
0,0.0,0.0,,861507,2010
1,0.0691,0.811,"0.663,0.1177,0.2772,0.2492",862671,2016
1,0.0106,0.93,"0.4493,0.191,0.1108,0.0958",862750,2020
0,0.0,0.0,,862672,2017
5,0.1576,0.925,"0.4128,0.2231,0.2132,0.1916|0.6726,0.2327,0.186,0.1722|0.1325,0.2392,0.1906,0.1622|0.2448,0.4469,0.178,0.1644|0.5789,0.4473,0.1652,0.1485",862035,2021
1,0.714,0.819,"-0.0151,-0.017,0.9667,0.7386",862065,2005
0,0.0,0.0,,862857,2021
0,0.0,0.0,,862908,2014
1,0.0011,0.612,"0.3659,0.9303,0.0379,0.0302",862131,2006
1,0.0317,0.719,"0.3255,0.1029,0.2081,0.1521",862789,2012
1,0.1811,0.843,"0.4358,-0.0077,0.4713,0.3842",863171,2020
0,0.0,0.0,,862090,2019
0,0.0,0.0,,863525,2020
0,0.0,0.0,,863596,2021
0,0.0,0.0,,864012,2021
2,0.1005,0.84,"0.1972,0.0427,0.2407,0.25|0.8016,0.5723,0.1834,0.2199",863443,2021
0,0.0,0.0,,864750,1997
0,0.0,0.0,,863841,2020
1,0.0235,0.876,"0.2467,0.3409,0.1629,0.1444",864860,2021
2,0.0586,0.893,"0.3265,0.484,0.2093,0.1914|0.4254,0.1869,0.1408,0.1314",864237,2021
0,0.0,0.0,,865390,2016
2,0.3889,0.955,"0.229,0.3515,0.6336,0.544|0.4351,0.0737,0.2245,0.1966",865556,2021
0,0.0,0.0,,866002,2018
0,0.0,0.0,,865528,2021
1,0.091,0.857,"0.4567,0.1897,0.2881,0.316",865620,2021
0,0.0,0.0,,866100,2021
0,0.0,0.0,,866661,2008
1,0.5849,0.83,"0.0036,0.296,0.7997,0.7314",865672,2021
0,0.0,0.0,,866700,2011
1,0.0769,0.749,"0.5352,0.3394,0.2704,0.2844",865939,2017
0,0.0,0.0,,866153,2021
0,0.0,0.0,,866376,2021
1,0.1975,0.911,"0.2621,0.2193,0.4757,0.4153",868551,2022
1,0.0937,0.74,"0.3934,0.0783,0.3312,0.2829",868603,2021
0,0.0,0.0,,866741,2021
1,0.0026,0.758,"0.501,0.0473,0.0536,0.0479",866027,2005
1,0.0329,0.803,"0.7012,0.5011,0.1857,0.1772",868547,2022
1,0.0082,0.625,"0.4365,0.3521,0.0974,0.0845",869071,2021
0,0.0,0.0,,866401,2021
0,0.0,0.0,,869101,2021
1,0.1006,0.935,"0.3278,0.4099,0.3366,0.2987",866716,2021
0,0.0,0.0,,869041,2021
0,0.0,0.0,,868706,2020
0,0.0,0.0,,869150,2021
0,0.0,0.0,,869764,2021
0,0.0,0.0,,869443,2018
1,0.181,0.92,"0.2882,0.0699,0.4342,0.4169",869900,2018
0,0.0,0.0,,869154,2021
1,0.0111,0.791,"0.6831,0.4441,0.1036,0.1072",869953,2001
2,0.0559,0.931,"0.2172,0.0746,0.1833,0.1593|0.684,0.0775,0.1686,0.1586",870056,2009
1,0.0348,0.902,"0.6388,0.0521,0.1928,0.1806",870383,2019
1,0.0401,0.709,"0.3902,0.2965,0.1988,0.2018",870619,2021
0,0.0,0.0,,870510,2021
0,0.0,0.0,,870506,2020
0,0.0,0.0,,870478,2012
1,0.0013,0.795,"0.4821,0.3918,0.0371,0.0353",870531,2021
1,0.0841,0.875,"0.3441,0.2469,0.2962,0.2839",870542,1997
