id,title,year,original_language
900837,Something on the roof,2021,es
901481,Intruders,2021,es
901518,El Mito,2021,es
901525,El Inquilino,2021,es
901526,Diarrhea,2021,es
903021,Delirium,2021,es
910494,PussyCake,2021,es
910838,Bella,2021,es
910853,El oscuro lugar donde habitan,2021,es
911145,Maco,2021,es
912375,Mis nuevos amigos,2021,es
920843,Masacre en la Navidad del infierno,2021,es
922872,Wii_ja!,2021,es
977518,Adam in aeternum,2021,es
1003222,Paranoia,2021,es
1007462,Los renegados,2021,es
1017634,Fractures,2021,es
1030916,Eucaristía,2021,es
661791,The Grandmother,2022,es
709195,Cosa e' Mandinga,2022,es
756681,Veneciafrenia,2022,es
772450,Presences,2022,es
772515,Huesera,2022,es
803878,The Conclave of Shadows,2022,es
812488,Mete miedo,2022,es
818883,The Devil's Child,2022,es
842052,Echoes,2022,es
848058,Piggy,2022,es
869399,The Passenger,2022,es
880255,The Sleep of the Dogs,2022,es
880258,The Light,2022,es
880272,Under the Ice,2022,es
882423,Lamento,2022,es
884013,No dejes de grabar 2,2022,es
893370,Virus:32,2022,es
912049,Cielo Rojo (Gigantes de Metal),2022,es
916351,Payé,2022,es
926505,The folklore of the beasts,2022,es
928943,Red Night,2022,es
930569,EN LA PENUMBRA DE LOS MALOS DESEOS (PLAN B),2022,es
931954,Venus,2022,es
932147,Una película de zombies,2022,es
935399,Blue,2022,es
943221,Mal de Ojo,2022,es
950100,The Hunt,2022,es
954787,The Blue Hour,2022,es
957575,665,2022,es
960875,Jaula,2022,es
961199,Espacio liminal,2022,es
962428,The Winter Hunger,2022,es
968288,The Spiral,2022,es
974306,Legions,2022,es
974927,What the Waters Left Behind: Scars,2022,es
979183,Blink,2022,es
990263,Solo,2022,es
994128,The Elderly,2022,es
994281,Hematemesis,2022,es
995282,Interruption,2022,es
995874,Footsteps,2022,es
998054,The Loop,2022,es
1002748,TIK TAK,2022,es
1003243,Sitcom,2022,es
1005007,Albóndigas,2022,es
1005501,8,2022,es
1005854,El Sacrificio,2022,es
1006944,Restos,2022,es
1006993,Metrotrains,2022,es
1008564,El foro,2022,es
1008734,La última muñeca,2022,es
1011034,Como en casa,2022,es
1014226,Sonríe,2022,es
1014234,Tlahuelpuchi,2022,es
1015126,Routs,2022,es
1015493,The Infernal Family,2022,es
1015824,The Ceremony,2022,es
1017829,Para entrar a vivir,2022,es
1019556,Becoming Death,2022,es
1019984,Un poco más allá,2022,es
1021591,Desconocido,2022,es
1021975,Más Allá Del Placer,2022,es
1021978,Delirium,2022,es
1021989,La Sorcellerie,2022,es
1021991,La casa,2022,es
1022010,Helena,2022,es
1022013,The Box,2022,es
1022014,La Pérdida,2022,es
1022015,Nocturnal Silence,2022,es
1022021,Hotel Cascada,2022,es
1022022,Tarja,2022,es
1022329,Cuatro Paredes,2022,es
1023313,La Exorcista,2022,es
1026563,13 Exorcisms,2022,es
1027535,Slasher,2022,es
1028871,Gangrene,2022,es
1032339,Monster,2022,es
63566,Tear of the Prince of Darkness,1993,et
437583,November,2017,et
597603,Reich of the Dead,2019,et
644822,Dora Who Came from Highway,2019,et
656685,Eerie Fairy Tales,2019,et
783332,The Spring of Solitude,2019,et
805765,The Rave,2019,et
597605,Bad Hair,2020,et
766720,Kratt,2020,et
838808,Cerberus,2021,et
887022,The Monster,2021,et
963818,Reich of the Reich,2022,et
963823,Kangling,2022,et
963824,Eyes on You,2022,et
660035,Euskal Harriaren ABDak,2015,eu
477033,Errementari: The Blacksmith and the Devil,2018,eu
750461,Dar-Dar,2020,eu
776670,All the Moons,2020,eu
922676,Gauez,2020,eu
482858,The Midnight Terror,1961,fa
340011,The Blind Owl,1975,fa
256514,Tall Shadows of the Wind,1979,fa
507723,Rings,1985,fa
681341,The 29th Night,1989,fa
452343,The Ethereal,2002,fa
364663,Girl's Dormitory,2004,fa
643071,The Postman Doesn't Knock Three Times,2009,fa
854526,Khiabane Bisto Chaharom,2009,fa
182829,The Paternal House,2014,fa
375012,Under the Shadow,2016,fa
377150,A Dragon Arrives!,2016,fa
720727,Befarmaeed Sham,2016,fa
588858,Night Crawling,2017,fa
632526,Zar,2017,fa
610088,Popcorn,2018,fa
593487,The Wind Shakes The Chains,2019,fa
614433,Delirium,2019,fa
746781,The Night,2021,fa
854196,Zalava,2021,fa
995919,Vomiting On An Open Wound,2022,fa
84944,The White Reindeer,1952,fi
219335,The Witch,1952,fi
591100,Tales of Transvestia,1975,fi
143525,I'm Afraid,1982,fi
112427,The Moonlight Sonata,1988,fi
197336,Moonlight Sonata II: The Street Sweepers,1991,fi
295157,Kuolema käy kuusi beessä,1993,fi
604877,The Toxic Man,1995,fi
763277,Avaruuden Teurastajat,1996,fi
645062,Slayer Santa,2000,fi
771224,Splattenstein 2000,2000,fi
604879,The Trap,2001,fi
747592,Frankenström,2001,fi
210093,Desire of the Innocent Blood,2002,fi
100594,The Book of Fate,2003,fi
167210,Succubus: The Demon,2006,fi
14145,Dark Floors,2008,fi
16166,Sauna,2008,fi
48395,Rare Exports: A Christmas Tale,2010,fi
372246,Bunny the Killer Thing,2011,fi
547530,8,2011,fi
178858,Nightmare,2012,fi
785912,Fairy,2012,fi
328940,Nightmare 2,2014,fi
445761,On Dark Paths,2014,fi
588859,Witching Hour,2014,fi
343701,Bunny the Killer Thing,2015,fi
728471,Whistle In the Dark,2015,fi
369202,Lake Bodom,2016,fi
488612,A Rough Cut,2016,fi
546636,The Wrong House on the Left,2017,fi
557865,The Shadow of the Night,2017,fi
782219,The Green Screen of Death,2017,fi
965618,Terminator Commando,2017,fi
965620,Bandits and Bloodhounds,2017,fi
484237,Tuftland,2018,fi
519882,Helsinki Mansplaining Massacre,2018,fi
722711,Homecoming,2018,fi
728453,Alisa,2018,fi
923709,The Deadly Harvest,2018,fi
965625,Bring Me the Blood of the Werewolf,2018,fi
595050,Don't Stay Too Long,2019,fi
629976,A Fistful of Toothpicks,2019,fi
648768,Abyssus,2019,fi
710298,49 Years from the House on the Left,2019,fi
672684,Insanity,2020,fi
728386,Expectancy,2020,fi
900241,Don't Answer,2020,fi
694124,Night of the Living Dicks,2021,fi
838461,Hysteria,2021,fi
517302,Hatching,2022,fi
923698,Little Christmas,2022,fi
961674,Leffailta,2022,fi
352111,Guilt,2014,fo
162326,Isabelle aux Dombes,1951,fr
269479,The Knight of the Night,1953,fr
827,Diabolique,1955,fr
81490,The Case of Poisons,1955,fr
11594,The Hunchback of Notre Dame,1956,fr
3026,The Doctor's Horrible Experiment,1959,fr
31417,Eyes Without a Face,1960,fr
85620,Blood and Roses,1960,fr
353484,La chevelure,1961,fr
5067,The Burning Court,1962,fr
280468,Where the Truth Lies,1962,fr
452472,Insomnia,1963,fr
652476,L'annonciation,1963,fr
79758,The Big Scare,1964,fr
273204,The Pit and the Pendulum,1964,fr
426001,The Ghostly Rental,1965,fr
399701,Vampirisme,1967,fr
539288,Juliet in Paris,1967,fr
29790,The Rape of the Vampire,1968,fr
41225,Spirits of the Dead,1968,fr
201343,Satan Bouche un Coin,1968,fr
575186,Les Compagnons de Baal,1968,fr
228596,The Bloodthirsty Fairy,1969,fr
422292,Sadistic Hallucinations,1969,fr
524104,Toby Dammit,1969,fr
27700,The Invisible Man's Love Life,1970,fr
78227,An Artistic Couple,1970,fr
90887,The Blood Rose,1970,fr
186296,From Ear to Ear,1970,fr
218499,Moon and Midnight,1970,fr
383089,The Room of Chains,1970,fr
577214,De mes amours décomposées,1970,fr
29111,Requiem for a Vampire,1971,fr
29129,The Shiver of the Vampires,1971,fr
49711,The Laboratory of Fear,1971,fr
58218,The Devil's Nightmare,1971,fr
61683,Don't Deliver Us from Evil,1971,fr
70128,N. Took the Dice,1971,fr
116607,The Sadist Has Red Teeth,1971,fr
146705,The Possession of Virginia,1972,fr
176762,Daughter of Dracula,1972,fr
270294,Erotic Witchcraft,1972,fr
3163,The Erotic Rites of Frankenstein,1973,fr
19095,A Virgin Among the Living Dead,1973,fr
28802,Female Vampire,1973,fr
84473,The Iron Rose,1973,fr
86645,The Demons,1973,fr
120186,Lovers of Devil's Island,1973,fr
121017,At the Meeting with Joyous Death,1973,fr
3477,The Infernal Trio,1974,fr
4443,Shadowman,1974,fr
29130,The Demoniacs,1974,fr
35862,Wedding Trough,1974,fr
78071,Successive Slidings of Pleasure,1974,fr
87246,"Lorna, the Exorcist",1974,fr
112447,The Perverse Countess,1974,fr
153281,Tender Dracula,1974,fr
305077,"The Girl's Dead, Man",1974,fr
29128,Lips of Blood,1975,fr
44132,The Beast,1975,fr
64914,A Woman Possessed,1975,fr
91880,Exorcism,1975,fr
104498,Leonor,1975,fr
11482,The Tenant,1976,fr
11786,Dracula and Son,1976,fr
12272,Golden Night,1976,fr
28691,Barbed Wire Dolls,1976,fr
30458,Seven Women for Satan,1976,fr
48584,Spermula,1976,fr
485265,The Carpathian Castle,1976,fr
29107,The Grapes of Death,1978,fr
802321,Le bijou d'amour,1978,fr
29562,Fascination,1979,fr
894631,A White Spot on the Back of the Head,1979,fr
29565,The Night of the Hunted,1980,fr
30559,Night of Death!,1980,fr
84372,Cannibal Terror,1980,fr
2386,The Collector of Brains,1981,fr
21484,Possession,1981,fr
22130,Zombie Lake,1981,fr
29566,The Escapees,1981,fr
64534,The Strange Case of Dr. Jekyll and Miss Osbourne,1981,fr
66448,Litan,1982,fr
77010,The Living Dead Girl,1982,fr
198489,Invitation to Travel,1982,fr
330042,Samanka: L'île des Passions,1982,fr
388758,Meurtres A Domicile,1982,fr
11669,Demon Is on the Island,1983,fr
105907,Ogroff,1983,fr
405113,If I Were 1000 Years Old,1983,fr
3118,Frankenstein 90,1984,fr
178158,Clash,1984,fr
338224,Folies meurtrières,1984,fr
405741,Hemophilia,1985,fr
59059,The Passage,1986,fr
63977,Death on a Rainy Sunday,1986,fr
74081,Devil Story,1986,fr
85140,Knife Under the Throat,1986,fr
27730,The Revenge of the Living Dead Girls,1987,fr
85160,Slaughterhouse,1987,fr
239434,Adoration,1987,fr
264443,Sexandroide,1987,fr
317127,Ghost Soldier,1987,fr
701776,The Enigmatic Mister S.,1987,fr
67459,Frequent Death,1988,fr
440316,The Seventh Dimension,1988,fr
536386,The Mysterious Death of Nina Chereau,1988,fr
52794,Baxter,1989,fr
105915,Lost in New York,1989,fr
157268,Death Doll,1989,fr
406269,Interrogation,1989,fr
406275,The Last Fly,1989,fr
406288,Physical Sculpture,1989,fr
40258,Baby Blood,1990,fr
46959,Game Over,1990,fr
154566,Wheels of Terror,1990,fr
945986,Les Documents Interdits,1991,fr
1024073,3 Psychopathes,1991,fr
10086,Man Bites Dog,1992,fr
130938,Trepanator,1992,fr
367099,Alien Platoon,1992,fr
611214,Pizza blob,1992,fr
147758,Dinosaur From The Deep,1993,fr
77728,Giorgino,1994,fr
126825,Vibroboy,1994,fr
135150,Capitaine X,1994,fr
197537,The Machine,1994,fr
215773,Almost Dead,1994,fr
29799,Project Shadowchaser III,1995,fr
40252,Witchboard III: The Possession,1995,fr
316878,I Love Snuff,1995,fr
645836,Deadly Gas in Tokyo,1995,fr
19963,Bernie,1996,fr
64445,Karmina,1996,fr
40961,The Ugly,1997,fr
116636,Two Orphan Vampires,1997,fr
56653,Sombre,1998,fr
222415,Doctor Chance,1998,fr
648628,Les Démons de la Cave,1998,fr
33828,Criminal Lovers,1999,fr
55069,The Delivery,1999,fr
85004,Resident Débile,1999,fr
109174,Silent Predators,1999,fr
11303,Deep in the Woods,2000,fr
27734,Camp Blood,2000,fr
97186,"I, Vampire",2000,fr
2104,Requiem,2001,fr
6312,Brotherhood of the Wolf,2001,fr
9938,Raptor,2001,fr
28232,Stitches,2001,fr
35831,"Belphegor, Phantom of the Louvre",2001,fr
40723,Trouble Every Day,2001,fr
42182,Octopus 2: River of Fear,2001,fr
56229,Love Bites,2001,fr
64447,Karmina 2,2001,fr
64839,Children's Play,2001,fr
201839,Catharsis,2001,fr
757686,Tupilak,2001,fr
1012014,Terrore,2001,fr
1836,In My Skin,2002,fr
24829,Bloody Mallory,2002,fr
57326,Sabretooth,2002,fr
64343,DeathBed,2002,fr
99642,A New Life,2002,fr
105834,Dracula’s Fiancée,2002,fr
152903,Bloody Christmas,2002,fr
1012007,Aspiralux,2002,fr
10226,High Tension,2003,fr
20019,Brocéliande,2003,fr
34737,Leeches!,2003,fr
46025,Maléfique,2003,fr
50538,Evil Words,2003,fr
65292,The Pharmacist,2003,fr
206881,The End of Our Love,2003,fr
736369,Même pas Mal,2003,fr
773116,Really! Cursed Video: The Movie 2,2003,fr
21198,House of Voices,2004,fr
25714,The Return of James Battle,2004,fr
27895,The Curse of the Komodo,2004,fr
69607,I Am the Ripper,2004,fr
79075,BAGMAN Profession: Meurtrier,2004,fr
327767,The Shower,2004,fr
405923,The Necrophile,2004,fr
12517,The Ordeal,2005,fr
45270,Saint Martyrs of the Damned,2005,fr
72909,Předtucha,2005,fr
242493,The Bloodettes,2005,fr
440718,La dernière incarnation,2005,fr
516182,Broken Flesh Ecstasy,2005,fr
10832,Them,2006,fr
13742,Satan,2006,fr
44886,You and I,2006,fr
64479,The Room,2006,fr
131938,Delivery,2006,fr
221839,Exes,2006,fr
13312,Inside,2007,fr
13492,Frontier(s),2007,fr
14235,Eden Log,2007,fr
528551,Bloody Current Exchange,2007,fr
644514,Viral,2007,fr
9539,Martyrs,2008,fr
14409,Vampire Party,2008,fr
69449,Lady Blood,2008,fr
83958,Truffle,2008,fr
146334,The Clown,2008,fr
204734,Nucingen House,2008,fr
428879,Cam2Cam,2008,fr
633061,Remorse,2008,fr
1010485,The Master of Evil,2008,fr
1010495,The Hood of the Dead,2008,fr
17408,Humans,2009,fr
17886,Mutants,2009,fr
18897,Don't Look Back,2009,fr
27057,Devil's Rain,2009,fr
30974,High Lane,2009,fr
38988,5150 Elm's Way,2009,fr
43950,Amer,2009,fr
71359,Red Nights,2009,fr
77696,The Mask of Medusa,2009,fr
78203,The Echo Game,2009,fr
139004,Sodium Babies,2009,fr
801824,Spirale,2009,fr
37905,The Horde,2010,fr
39681,Seven Days,2010,fr
52369,The Pack,2010,fr
53354,In Their Sleep,2010,fr
53923,Stranded,2010,fr
57018,Caged,2010,fr
58719,The Hair of the Beast,2010,fr
61826,The Village of Shadows,2010,fr
65997,Vampires,2010,fr
73101,The Killing Strain,2010,fr
86569,Cannibal,2010,fr
107329,Blackaria,2010,fr
199690,Bloody Christmas 2 : La révolte des sapins,2010,fr
541692,La morte amoureuse,2010,fr
668492,"La Blessure, la tragédie des harkis",2010,fr
685201,All Men Are Called Robert,2010,fr
723945,36ème Sous-sol,2010,fr
67314,Prey,2011,fr
67667,Forbidden House,2011,fr
79574,Behind the Walls,2011,fr
83900,Livid,2011,fr
86810,Last Screening,2011,fr
97877,Dead Line,2011,fr
131144,Mirages,2011,fr
152578,The Hunt,2011,fr
200047,Wake up and Die,2011,fr
307130,Junior,2011,fr
377765,Maniac,2011,fr
679674,Le Lac Noir,2011,fr
747431,Block 66,2011,fr
840334,Larmes de sang,2011,fr
108739,Devil's Weekend,2012,fr
160897,Barrio Tales,2012,fr
176915,Dead Shadows,2012,fr
186356,Le Réserviste,2012,fr
345352,The Orphan Plus Minus an Arm,2012,fr
355884,"Little Gay Boy, Christ is Dead",2012,fr
457662,Savage State,2012,fr
707786,O is for Orgasm,2012,fr
728876,X is for XXL,2012,fr
752304,"Happy Birthday, Mr. Zombie",2012,fr
893377,The Kiss of the Vampire,2012,fr
893387,Maximilien,2012,fr
1030512,Bowling Killers,2012,fr
153820,The Girl from Nowhere,2013,fr
171280,Chimères,2013,fr
208284,The Strange Color of Your Body's Tears,2013,fr
359642,Descent Into Darkness: My European Nightmare,2013,fr
410441,Behind the Bush,2013,fr
483215,A Good Man,2013,fr
747051,Silence,2013,fr
747232,Dieu reconnaîtra les siens,2013,fr
747235,Je ne suis pas Samuel Krohm,2013,fr
254186,Among the Living,2014,fr
269776,Alleluia,2014,fr
273467,Goal of the Dead,2014,fr
284270,Cub,2014,fr
286491,The Devil's Mile,2014,fr
371824,The Children,2014,fr
464311,Bad Trip 3D,2014,fr
511916,The Hitchhiker,2014,fr
600145,Consequence of Lust,2014,fr
745048,The Mummy,2014,fr
745058,Black Moon,2014,fr
326431,Death Dive,2015,fr
330385,Despite the Night,2015,fr
330770,Evolution,2015,fr
357853,The Cradle of Shadows,2015,fr
369297,The Black Bear,2015,fr
393213,Knock Knock!,2015,fr
442426,Faim de Mort Trilogy,2015,fr
464212,ANA,2015,fr
646684,The Art of Gesture,2015,fr
764414,The Burrow,2015,fr
374466,Daguerrotype,2016,fr
393519,Raw,2016,fr
402466,Therapy,2016,fr
405182,A Perfect Blue Sky,2016,fr
406454,Fury of the Demon,2016,fr
414710,Nosferatu.com,2016,fr
507221,Margaux,2016,fr
588860,We Are Going into the Woods,2016,fr
627128,Lily,2016,fr
645403,Upír,2016,fr
668069,Free as Dead,2016,fr
671260,Popsy,2016,fr
671263,Vardøger,2016,fr
736373,The Alsace Axe Massacre,2016,fr
811134,Calls,2016,fr
830358,Dindon Sauvage (La dinde noire),2016,fr
349193,Cruel,2017,fr
415010,Ravenous,2017,fr
420950,Alone,2017,fr
422708,Let the Corpses Tan,2017,fr
437739,The Mansion,2017,fr
444628,Dr. Jekyll and Mr. Hyde,2017,fr
451753,La caravane du cafard,2017,fr
456931,Islands,2017,fr
462382,Last Day in Paradise,2017,fr
464827,Just After Midnight,2017,fr
464975,Punk-Fu Zombie,2017,fr
467938,Revenge,2017,fr
472964,The Little Girl Who Was Too Fond of Matches,2017,fr
478204,And the Devil Laughs with Me,2017,fr
507253,I Love Eva Marsh,2017,fr
514644,Count Your Curses,2017,fr
520981,Night Crosser,2017,fr
529324,The Trip,2017,fr
549592,Creep,2017,fr
555645,Caecitas,2017,fr
606090,Distortion,2017,fr
650730,Immortals,2017,fr
683719,The Room,2017,fr
736087,"Horror, Sex & Hair Curlers",2017,fr
811935,Girls Night,2017,fr
416527,The Girl with Two Faces,2018,fr
457955,The Night Eats the World,2018,fr
475930,Knife+Heart,2018,fr
518500,Apocalypse After,2018,fr
528915,Necrologies,2018,fr
534933,The Noise of the Light,2018,fr
538202,Shiner,2018,fr
539736,Montréal Dead End,2018,fr
549550,Brutal,2018,fr
557026,Hjemsøkt,2018,fr
557604,Scaramouche Scaramouche,2018,fr
561379,Graines,2018,fr
568934,The Ghosts,2018,fr
568936,Fornacis,2018,fr
572446,At Dawn,2018,fr
574466,Night Shot,2018,fr
585997,Paranormal Investigation,2018,fr
594445,Switch,2018,fr
612091,Schéol,2018,fr
612961,Cliché,2018,fr
632017,Behind,2018,fr
633463,The Little Monster,2018,fr
636342,100% pur porc,2018,fr
692063,La bête,2018,fr
697840,Like Every Morning,2018,fr
698826,Transfiguration Atelier,2018,fr
722032,Mon pire cauchemar,2018,fr
856990,Party monstre,2018,fr
904140,Scream Returns,2018,fr
977864,La Rose De Sang,2018,fr
449684,Girls with Balls,2019,fr
510883,The Darkest,2019,fr
525763,Surrealistic Nightmares: An In-depth Look at Walloon Horror Cinema,2019,fr
545573,All the Gods in the Sky,2019,fr
554311,Zombi Child,2019,fr
582883,Deerskin,2019,fr
588667,Rutabaga,2019,fr
612895,Plainsong,2019,fr
640291,Je suis de trop,2019,fr
641326,A Nightmare on Chocolate,2019,fr
641349,The Reflection,2019,fr
647152,Dibbuk,2019,fr
650766,The Bride and the Zombies,2019,fr
650769,District 13,2019,fr
657877,Awake,2019,fr
663633,Hunger,2019,fr
665723,Be Good,2019,fr
668794,Madame,2019,fr
685849,LILAC,2019,fr
728797,Dark Stories to Survive the Night,2019,fr
736511,Z-GOAT: First Bleat,2019,fr
743267,Called By The Devil,2019,fr
805124,The space inside of us,2019,fr
912109,In Utero,2019,fr
928521,Dors Bien,2019,fr
1011009,Maledictus,2019,fr
1016129,Insemnopedy - The Dream of Victor F.,2019,fr
1023716,Sweet,2019,fr
560842,Achoura,2020,fr
634311,Atomic Ed,2020,fr
661930,The Swarm,2020,fr
688146,French Blood 1 - Mr. Pig,2020,fr
694590,French Blood 2 - Mr. Rabbit,2020,fr
696408,French Blood 3 - Mr. Frog,2020,fr
701077,Une fin dans la nuit,2020,fr
702400,Intrusion,2020,fr
709531,Vortex,2020,fr
712123,Teddy,2020,fr
727404,Vibration,2020,fr
730339,2011,2020,fr
736365,Du sang dans le pop-corn,2020,fr
740574,Under the Lather,2020,fr
740813,Squish,2020,fr
743030,The Cell,2020,fr
748286,Personae,2020,fr
749024,Le Fantôme des Arcades,2020,fr
750278,Plus jamais possible,2020,fr
756239,Noah,2020,fr
759430,Blossom,2020,fr
759571,Stalker,2020,fr
762324,The Killer in Cursed Water,2020,fr
