n_faces,face_area,max_conf,id,year
2,0.0207,0.895,38996,1974
0,0.0,0.0,407626,2016
0,0.0,0.0,327253,2017
2,0.0624,0.893,9847,2006
0,0.0,0.0,110004,2002
1,0.0054,0.845,43715,1957
0,0.0,0.0,15483,2004
5,0.0232,0.878,126757,2012
0,0.0,0.0,28501,1961
1,0.0536,0.912,33468,1962
0,0.0,0.0,227877,2013
0,0.0,0.0,29556,2003
1,0.025,0.813,19222,2008
0,0.0,0.0,28594,2002
1,0.0491,0.893,26857,1959
0,0.0,0.0,28751,1991
0,0.0,0.0,27428,2006
1,0.1058,0.799,49804,2001
1,0.1362,0.611,40383,1981
1,0.0271,0.744,92395,2011
0,0.0,0.0,551238,2018
0,0.0,0.0,138941,2012
1,0.0036,0.864,603945,2019
0,0.0,0.0,49347,2010
0,0.0,0.0,3028,1982
0,0.0,0.0,395797,2016
1,0.6696,0.862,18759,2009
3,0.2414,0.911,84577,2012
6,0.0449,0.925,401272,2017
1,0.0882,0.9,262839,1980
0,0.0,0.0,40059,1983
0,0.0,0.0,422708,2017
0,0.0,0.0,2151,2005
1,0.0012,0.82,534271,2018
0,0.0,0.0,618585,2019
1,0.001,0.609,26956,1991
1,0.017,0.621,527642,2018
4,0.0164,0.9,362439,2015
0,0.0,0.0,27895,2004
0,0.0,0.0,457775,2018
1,0.1408,0.925,36778,1988
0,0.0,0.0,561543,2018
1,0.0048,0.741,16080,2006
0,0.0,0.0,21141,2007
1,0.3653,0.852,256756,2014
0,0.0,0.0,623464,2019
0,0.0,0.0,25944,1974
0,0.0,0.0,343701,2015
4,0.0376,0.93,322922,2015
0,0.0,0.0,472686,2017
1,0.084,0.898,28532,1964
1,0.0863,0.904,424647,2016
1,0.0218,0.882,262848,2016
6,0.1481,0.905,296121,2014
0,0.0,0.0,22899,1966
6,0.0115,0.815,84784,1982
0,0.0,0.0,43935,2011
0,0.0,0.0,687340,2020
1,0.2338,0.919,15736,1990
3,0.0255,0.905,386826,2016
4,0.0426,0.886,86305,2011
0,0.0,0.0,41966,1988
0,0.0,0.0,65891,1970
0,0.0,0.0,18040,2007
2,0.073,0.91,33789,2007
3,0.0155,0.851,70000,2010
0,0.0,0.0,58864,1991
1,0.2131,0.863,746781,2021
0,0.0,0.0,24331,1991
1,0.1663,0.821,797815,2021
0,0.0,0.0,29570,1962
1,0.1669,0.842,44585,1958
1,0.1963,0.807,776501,2022
6,0.0979,0.919,356191,2015
0,0.0,0.0,19197,2008
2,0.0748,0.854,22758,1965
0,0.0,0.0,858096,2021
1,0.0893,0.894,221437,2013
2,0.0367,0.886,37227,1983
0,0.0,0.0,366551,2015
3,0.0477,0.898,28715,1974
1,0.0079,0.632,12791,2007
1,0.0015,0.869,347752,2015
2,0.0505,0.881,72756,1990
1,0.9172,0.897,74505,2011
2,0.0418,0.89,27607,1989
1,0.0714,0.898,226269,2013
0,0.0,0.0,50515,1999
2,0.0231,0.896,40912,2010
2,0.013,0.887,36577,2009
0,0.0,0.0,54013,1979
1,0.5788,0.91,463022,2018
1,0.0692,0.901,42468,1973
2,0.0016,0.732,38006,1957
0,0.0,0.0,13546,2002
0,0.0,0.0,25241,1976
2,0.0155,0.817,548257,2018
0,0.0,0.0,996067,2022
2,0.1209,0.908,30785,1992
1,0.1939,0.693,43099,2010
2,0.0817,0.887,40365,1972
0,0.0,0.0,369032,2016
0,0.0,0.0,68572,2000
1,0.0457,0.669,459068,2017
0,0.0,0.0,47177,2010
2,0.2508,0.88,3075,1969
2,0.0047,0.762,103071,1981
3,0.0495,0.922,26369,1989
1,0.0028,0.855,28070,1987
1,0.3562,0.925,456529,2019
0,0.0,0.0,767585,2020
0,0.0,0.0,101724,2013
2,0.19,0.918,203912,2011
3,0.0075,0.768,12718,2002
0,0.0,0.0,513983,2021
0,0.0,0.0,460962,2017
0,0.0,0.0,40016,2010
2,0.2316,0.908,771536,2022
1,0.2066,0.909,481952,2018
0,0.0,0.0,134394,2012
1,0.1374,0.923,399191,2015
1,0.0418,0.887,44179,1988
0,0.0,0.0,25693,2009
0,0.0,0.0,14833,2008
1,0.0103,0.9,74726,2011
0,0.0,0.0,14005,1999
0,0.0,0.0,28109,2007
0,0.0,0.0,46799,1971
1,0.0047,0.716,46364,1981
3,0.1379,0.922,26233,2008
0,0.0,0.0,24778,2009
0,0.0,0.0,20981,2005
1,0.1175,0.882,56180,2010
0,0.0,0.0,494042,2012
0,0.0,0.0,75931,2011
3,0.0113,0.888,798016,2018
4,0.0659,0.839,138496,2012
1,0.6794,0.908,174671,2013
3,0.0343,0.924,607346,2019
1,0.0098,0.908,32629,1994
0,0.0,0.0,48626,1991
0,0.0,0.0,27860,2005
1,0.032,0.904,418704,2016
0,0.0,0.0,160816,1978
0,0.0,0.0,8983,1994
10,0.2203,0.9,66925,2011
1,0.1187,0.928,54700,2010
5,0.0694,0.926,12677,2006
0,0.0,0.0,25377,2009
1,0.2833,0.782,13569,2006
0,0.0,0.0,39195,1990
0,0.0,0.0,64624,1969
4,0.0742,0.898,31472,1971
1,0.0346,0.936,749645,2021
0,0.0,0.0,34288,1998
3,0.0791,0.914,41235,2002
0,0.0,0.0,171540,2013
0,0.0,0.0,3581,1972
2,0.0215,0.909,34084,1958
1,0.094,0.91,30913,1964
0,0.0,0.0,35862,1974
1,0.0431,0.861,46959,1990
0,0.0,0.0,40218,1974
0,0.0,0.0,7988,1980
0,0.0,0.0,782936,2022
1,0.0046,0.826,16179,2008
3,0.1046,0.912,3023,1953
3,0.1656,0.93,986511,2022
1,0.006,0.627,5759,2008
1,0.0717,0.872,87852,1983
2,0.3087,0.752,880260,2021
2,0.0049,0.842,786110,2021
1,0.0486,0.816,29852,1972
2,0.0447,0.914,67740,1981
5,0.0393,0.893,43085,2006
0,0.0,0.0,274477,2014
0,0.0,0.0,323366,2015
2,0.0212,0.905,292625,2014
3,0.1614,0.926,29140,1983
0,0.0,0.0,114003,2012
1,0.0474,0.934,403100,2015
0,0.0,0.0,73963,2011
3,0.1441,0.909,314065,2014
0,0.0,0.0,56171,2011
0,0.0,0.0,309013,2015
2,0.2553,0.917,52788,2006
0,0.0,0.0,24505,2009
0,0.0,0.0,774454,2021
5,0.0116,0.901,16175,2003
0,0.0,0.0,58718,2010
3,0.0069,0.859,25060,2004
1,0.3827,0.677,370234,2015
0,0.0,0.0,48463,2004
1,0.1371,0.908,461773,2017
1,0.3089,0.649,36992,1990
3,0.0186,0.899,47519,2010
0,0.0,0.0,65262,1980
3,0.026,0.895,207680,2017
0,0.0,0.0,30875,1982
1,0.0048,0.704,27420,1981
1,0.1259,0.903,804755,2021
2,0.2898,0.932,10055,2006
1,0.0685,0.765,52794,1989
0,0.0,0.0,257093,2014
0,0.0,0.0,18726,2007
2,0.085,0.864,423236,2017
0,0.0,0.0,105531,2012
0,0.0,0.0,34104,2010
0,0.0,0.0,59120,2009
1,0.1054,0.799,256030,2015
1,0.0145,0.68,97814,2004
5,0.1366,0.902,29486,1964
2,0.0532,0.913,1702,1994
0,0.0,0.0,36622,2006
1,0.0283,0.843,39263,1971
0,0.0,0.0,103437,2004
0,0.0,0.0,44224,2010
1,0.0274,0.738,291865,2014
0,0.0,0.0,29445,1987
0,0.0,0.0,508152,2018
0,0.0,0.0,40461,1987
4,0.0247,0.891,73933,2011
0,0.0,0.0,65460,1995
0,0.0,0.0,99008,1967
3,0.1265,0.888,31013,2001
0,0.0,0.0,257450,2014
0,0.0,0.0,432524,2018
0,0.0,0.0,117856,2012
0,0.0,0.0,756747,2020
0,0.0,0.0,52413,2009
1,0.982,0.884,60086,2007
1,0.0055,0.816,163008,2013
0,0.0,0.0,284063,2014
3,0.0261,0.87,16271,1976
0,0.0,0.0,28450,1990
0,0.0,0.0,21785,2007
0,0.0,0.0,530351,2021
5,0.0209,0.919,18841,2001
0,0.0,0.0,52034,2009
1,0.0364,0.914,28198,1988
1,0.1605,0.828,62697,1975
0,0.0,0.0,2097,1967
0,0.0,0.0,361042,2015
1,0.0303,0.788,76212,1997
3,0.0068,0.817,49901,2010
3,0.1267,0.905,533985,2019
0,0.0,0.0,17319,2006
2,0.0164,0.898,72508,1985
0,0.0,0.0,892113,2021
0,0.0,0.0,49353,1977
0,0.0,0.0,23439,1960
2,0.017,0.888,39261,1971
0,0.0,0.0,106845,2015
0,0.0,0.0,436496,2017
0,0.0,0.0,254186,2014
3,0.1387,0.913,33459,2004
6,0.0511,0.926,18505,2008
0,0.0,0.0,735782,2019
2,0.0397,0.92,29959,1955
2,0.0241,0.916,99099,1968
2,0.0046,0.668,40040,2001
5,0.0625,0.913,40258,1990
1,0.256,0.656,42872,1980
1,0.0915,0.929,40130,1972
0,0.0,0.0,140491,2016
2,0.0643,0.912,10011,2006
4,0.089,0.889,26676,1986
2,0.0567,0.877,106679,1976
0,0.0,0.0,40043,1976
1,0.0065,0.892,5483,1973
0,0.0,0.0,37190,2009
0,0.0,0.0,43109,1959
1,0.1614,0.754,48015,2010
1,0.009,0.865,8332,2005
0,0.0,0.0,64853,2011
4,0.0458,0.924,529649,2018
4,0.0749,0.851,384978,2017
3,0.0369,0.896,5060,1966
3,0.0165,0.913,14929,1980
5,0.0589,0.909,348320,2016
0,0.0,0.0,363690,2015
0,0.0,0.0,28346,2000
1,0.0514,0.892,37284,2003
0,0.0,0.0,434669,2016
0,0.0,0.0,347423,2015
0,0.0,0.0,89747,1989
1,0.1174,0.913,52660,1991
0,0.0,0.0,521509,2018
2,0.0746,0.929,110345,2012
0,0.0,0.0,42905,2006
0,0.0,0.0,11226,1975
1,0.4779,0.782,3152,2000
0,0.0,0.0,27771,1998
0,0.0,0.0,51046,2003
0,0.0,0.0,28936,2009
2,0.0499,0.914,68878,2011
3,0.0191,0.932,94603,2012
0,0.0,0.0,50173,1960
0,0.0,0.0,43065,2009
0,0.0,0.0,696605,2021
3,0.1671,0.888,293883,1998
0,0.0,0.0,58903,1985
2,0.0747,0.908,23508,2008
0,0.0,0.0,32173,2004
0,0.0,0.0,63382,2003
0,0.0,0.0,66892,1998
1,0.025,0.922,63777,1994
1,0.0143,0.924,477036,2018
0,0.0,0.0,300790,2014
2,0.0257,0.895,5485,1972
0,0.0,0.0,257527,2013
0,0.0,0.0,39176,1980
3,0.0094,0.92,20323,2009
0,0.0,0.0,69272,1995
0,0.0,0.0,281869,2014
3,0.0155,0.894,148636,1997
0,0.0,0.0,933415,2022
1,0.3417,0.882,27711,2000
0,0.0,0.0,354924,2015
2,0.021,0.893,257117,2014
10,0.0172,0.878,27084,1973
2,0.013,0.89,3124,1964
1,0.0113,0.616,704630,2020
0,0.0,0.0,120253,1994
2,0.0209,0.912,879917,2021
0,0.0,0.0,131689,2013
1,0.0249,0.853,30155,2007
2,0.1445,0.911,21910,2008
0,0.0,0.0,24198,2007
1,0.0055,0.808,33592,1987
0,0.0,0.0,761163,2020
1,0.016,0.71,29167,1972
5,0.1371,0.889,26960,1999
2,0.0228,0.89,210910,2013
4,0.048,0.933,107596,1977
0,0.0,0.0,120846,2012
0,0.0,0.0,52868,1992
2,0.0762,0.906,83960,1995
2,0.0058,0.869,27916,1989
0,0.0,0.0,317981,2015
1,0.0081,0.858,85160,1987
0,0.0,0.0,532645,2018
2,0.1233,0.765,298538,2014
1,0.4046,0.909,41793,1991
1,0.1141,0.929,406115,2017
0,0.0,0.0,462263,2017
1,0.2184,0.944,524787,2019
2,0.076,0.918,30855,1971
0,0.0,0.0,29792,2007
3,0.0081,0.908,464805,1991
4,0.1116,0.927,27122,2008
0,0.0,0.0,635968,2019
0,0.0,0.0,537476,2019
1,0.1947,0.925,204260,2013
2,0.3658,0.901,16371,1999
1,0.0537,0.869,264467,1988
1,0.8052,0.658,522246,2018
0,0.0,0.0,156597,2014
0,0.0,0.0,695569,2020
0,0.0,0.0,143142,2013
1,0.1068,0.832,29067,1965
2,0.3237,0.932,27116,1972
0,0.0,0.0,24648,2006
3,0.1172,0.861,40528,1979
0,0.0,0.0,26677,1987
0,0.0,0.0,39995,1979
3,0.1289,0.86,100183,2012
1,0.0044,0.9,44591,1957
1,0.0043,0.908,9898,2007
2,0.0726,0.931,26959,1998
0,0.0,0.0,40249,2000
0,0.0,0.0,16915,2008
0,0.0,0.0,23506,1970
1,0.0079,0.681,306969,2015
0,0.0,0.0,355309,2015
0,0.0,0.0,436775,2017
2,0.022,0.895,129102,1989
1,0.3252,0.896,77677,2011
2,0.0014,0.69,458969,2018
1,0.0315,0.919,545612,2018
0,0.0,0.0,31160,2009
0,0.0,0.0,101987,2009
0,0.0,0.0,59726,2011
0,0.0,0.0,498475,2008
1,0.0155,0.641,92927,1968
0,0.0,0.0,952780,2022
0,0.0,0.0,65639,1997
0,0.0,0.0,18210,2005
0,0.0,0.0,87867,2001
0,0.0,0.0,249260,2014
1,0.0459,0.805,41769,1992
1,0.9023,0.8,71783,2006
0,0.0,0.0,48628,1993
0,0.0,0.0,25172,1999
3,0.0146,0.84,40078,1986
2,0.0221,0.898,106717,2012
0,0.0,0.0,47194,2009
4,0.1443,0.923,44625,1998
2,0.3051,0.877,43143,1958
0,0.0,0.0,64792,2005
0,0.0,0.0,356483,2015
0,0.0,0.0,551608,2018
0,0.0,0.0,122372,2011
1,0.0622,0.881,795518,2021
0,0.0,0.0,123359,2012
2,0.1527,0.9,332755,1983
1,0.0073,0.686,92398,2011
1,0.0135,0.804,40129,1999
4,0.0243,0.879,667154,2020
1,0.0528,0.931,53122,2005
1,0.2272,0.858,270851,2014
1,0.0329,0.878,430912,2018
0,0.0,0.0,40145,1984
0,0.0,0.0,44239,1969
0,0.0,0.0,33172,1988
0,0.0,0.0,83727,2011
1,0.0111,0.833,258086,2013
3,0.0199,0.914,26450,2000
2,0.1328,0.905,22642,1959
1,0.0021,0.822,259761,2013
0,0.0,0.0,25744,2007
1,0.3831,0.852,345921,2018
4,0.049,0.903,29130,1974
2,0.4573,0.813,18801,1995
1,0.0008,0.623,100493,2012
5,0.1233,0.916,24923,1973
1,0.0491,0.906,106703,1989
0,0.0,0.0,384452,2016
2,0.0663,0.863,78546,1974
0,0.0,0.0,438736,2017
1,0.0217,0.69,447076,2017
0,0.0,0.0,377998,2006
1,0.2247,0.867,551933,2016
1,0.0144,0.737,147879,2012
2,0.111,0.92,14907,2005
0,0.0,0.0,81185,2011
1,0.0458,0.911,26504,1971
1,0.791,0.694,23174,2008
0,0.0,0.0,612587,2019
0,0.0,0.0,69217,2003
1,0.0085,0.888,28287,1969
1,0.0016,0.633,406625,2016
1,0.1487,0.886,28050,1970
2,0.0499,0.863,39993,1971
1,0.2557,0.761,39918,1981
0,0.0,0.0,40060,1978
1,0.2404,0.66,194121,2013
3,0.1118,0.932,97206,2002
0,0.0,0.0,360007,2015
0,0.0,0.0,897343,2022
3,0.0122,0.914,108181,1956
0,0.0,0.0,475930,2018
1,0.0069,0.869,980605,2022
2,0.0267,0.921,61683,1971
0,0.0,0.0,31196,2010
1,0.6335,0.906,933138,2022
0,0.0,0.0,718135,2020
0,0.0,0.0,9987,2005
1,0.005,0.867,972261,2022
1,0.0009,0.64,548240,2018
0,0.0,0.0,40037,1988
1,0.1289,0.85,40221,1991
0,0.0,0.0,4289,2004
0,0.0,0.0,336884,2015
1,0.0028,0.85,42289,2006
3,0.0229,0.933,27258,2008
0,0.0,0.0,39044,1964
0,0.0,0.0,42215,1978
1,0.027,0.89,17212,1978
0,0.0,0.0,5481,1977
3,0.0163,0.773,670466,2020
1,0.0486,0.779,550300,2005
1,0.0351,0.891,39931,1970
1,0.2054,0.694,325302,2016
0,0.0,0.0,744750,2020
0,0.0,0.0,267792,2014
0,0.0,0.0,45052,2006
1,0.1133,0.934,21781,2004
1,0.0154,0.883,27495,1978
2,0.0953,0.721,55401,1986
3,0.0304,0.823,481192,2017
4,0.1046,0.908,218266,2013
1,0.7117,0.748,30781,2001
0,0.0,0.0,36671,2008
1,0.0814,0.744,41472,2004
0,0.0,0.0,90232,2011
1,0.0084,0.905,427253,2017
1,0.0089,0.925,78071,1974
0,0.0,0.0,18333,1968
0,0.0,0.0,120478,2012
6,0.1086,0.92,13903,2007
1,0.1802,0.812,848067,2021
0,0.0,0.0,328252,2015
0,0.0,0.0,69011,1992
0,0.0,0.0,9677,2001
1,0.0103,0.649,37005,2005
1,0.0337,0.889,164377,2013
0,0.0,0.0,28660,2005
1,0.0299,0.899,8692,1980
1,0.0239,0.91,382464,1996
0,0.0,0.0,99306,1979
1,0.0137,0.862,33305,1992
1,0.1119,0.78,272108,1997
0,0.0,0.0,133980,1976
2,0.2677,0.896,634550,2019
0,0.0,0.0,49396,1991
1,0.0243,0.758,464738,2017
0,0.0,0.0,312827,2015
0,0.0,0.0,319327,2005
1,0.0392,0.873,53186,1972
2,0.0654,0.9,51992,1970
3,0.0126,0.89,27767,1990
0,0.0,0.0,3056,2004
1,0.0554,0.782,39856,1976
0,0.0,0.0,760204,2022
1,0.0105,0.895,346641,2015
2,0.0146,0.876,28828,1983
0,0.0,0.0,60366,2008
2,0.0085,0.891,33828,1999
0,0.0,0.0,76656,2003
0,0.0,0.0,28790,1993
2,0.0059,0.848,39222,1963
1,0.0059,0.87,47655,2010
2,0.2114,0.813,197919,2013
0,0.0,0.0,285838,2014
0,0.0,0.0,146028,2012
0,0.0,0.0,586044,2019
1,0.0145,0.818,27545,1959
2,0.0023,0.707,772148,2021
4,0.1689,0.878,39824,2007
5,0.0749,0.924,288154,2014
0,0.0,0.0,74807,2001
5,0.092,0.928,42309,2009
1,0.0086,0.865,31003,1998
0,0.0,0.0,17923,1983
1,0.5635,0.786,381935,2016
2,0.018,0.91,32301,2002
0,0.0,0.0,362579,2015
2,0.1225,0.873,728054,2021
1,0.0044,0.869,19950,2009
4,0.0097,0.884,26554,1986
0,0.0,0.0,471925,2011
0,0.0,0.0,77068,2011
0,0.0,0.0,46330,1962
5,0.1245,0.917,472123,2017
1,0.0041,0.727,482325,2017
1,0.0051,0.618,3146,1966
0,0.0,0.0,105114,1972
0,0.0,0.0,329205,2015
1,0.1323,0.938,86889,1974
1,0.013,0.89,73085,2010
1,0.3062,0.951,224950,2013
0,0.0,0.0,402871,2016
0,0.0,0.0,79544,2011
0,0.0,0.0,32171,2004
1,0.0057,0.879,28516,2005
3,0.0094,0.808,67344,1987
1,0.021,0.912,72859,2009
2,0.0425,0.719,557294,2018
0,0.0,0.0,90888,1989
1,0.2635,0.802,85032,2011
4,0.004,0.803,818543,2021
4,0.0144,0.834,586577,2019
1,0.0083,0.701,42469,1973
0,0.0,0.0,13436,2006
0,0.0,0.0,268508,2014
3,0.106,0.897,770684,2022
0,0.0,0.0,399615,2016
5,0.0986,0.91,28314,2001
1,0.0161,0.908,39988,1975
2,0.0913,0.903,264568,2004
2,0.0028,0.73,27674,2002
1,0.0022,0.718,49877,2005
3,0.0356,0.92,26656,2009
9,0.0803,0.932,286971,2013
1,0.0436,0.909,67343,1986
1,0.1019,0.914,488342,2017
0,0.0,0.0,1693,2003
3,0.2737,0.912,28416,2005
3,0.0325,0.846,20016,2008
4,0.1132,0.934,479837,2017
3,0.2167,0.898,15420,2006
0,0.0,0.0,387396,2015
1,0.0436,0.646,28349,2000
0,0.0,0.0,158246,2009
0,0.0,0.0,471493,2017
1,0.2792,0.608,5425,1979
6,0.1345,0.93,84368,1993
1,0.0198,0.713,28762,1992
2,0.0256,0.9,79078,2011
0,0.0,0.0,177146,2013
1,0.0205,0.67,48636,1991
0,0.0,0.0,105588,1998
0,0.0,0.0,39283,1993
0,0.0,0.0,40463,1987
3,0.0333,0.9,275985,2014
1,0.0116,0.796,28177,1964
0,0.0,0.0,210913,2013
1,0.0104,0.804,31232,1966
1,0.0098,0.702,13402,2006
1,0.0292,0.718,90936,2008
0,0.0,0.0,333824,2015
1,0.0341,0.899,40387,1973
1,0.1729,0.926,55949,1996
1,0.0119,0.87,211587,2013
0,0.0,0.0,53994,2003
1,0.036,0.876,969160,2022
4,0.104,0.906,468988,2017
0,0.0,0.0,42787,1964
0,0.0,0.0,459475,2017
9,0.0117,0.891,276922,2014
0,0.0,0.0,43093,1959
2,0.3982,0.703,186869,1992
4,0.1931,0.901,40368,1981
1,0.0072,0.882,32904,2010
2,0.2355,0.847,56242,2010
1,0.58,0.878,64929,2002
2,0.0034,0.855,86326,1989
1,0.397,0.907,326420,2014
2,0.0715,0.883,131358,1998
0,0.0,0.0,922607,2021
0,0.0,0.0,70199,1987
2,0.2589,0.931,133985,2012
14,0.0183,0.87,33374,1982
0,0.0,0.0,290656,2014
0,0.0,0.0,85438,2011
1,0.2687,0.76,28795,2006
2,0.066,0.906,48038,1995
0,0.0,0.0,64883,2000
1,0.0049,0.829,7454,2001
1,0.0048,0.858,39924,1976
0,0.0,0.0,84993,1982
1,0.0589,0.928,623081,1995
0,0.0,0.0,220677,2013
1,0.0381,0.909,17994,1986
1,0.0788,0.855,42676,1971
3,0.0801,0.916,533938,2018
1,0.0113,0.793,383442,2016
1,0.0029,0.638,131916,2012
0,0.0,0.0,42245,1976
1,0.0022,0.806,43228,1957
1,0.36,0.729,452571,2017
1,0.0535,0.913,416497,2016
6,0.1126,0.917,24963,2009
1,0.2494,0.829,42532,1971
0,0.0,0.0,321039,2015
1,0.0068,0.61,52702,1982
0,0.0,0.0,44732,2005
0,0.0,0.0,368256,2015
0,0.0,0.0,403820,2016
0,0.0,0.0,270668,2014
4,0.045,0.877,51455,2010
0,0.0,0.0,36835,1982
1,0.2944,0.913,681986,2021
0,0.0,0.0,44184,2001
0,0.0,0.0,27618,2008
0,0.0,0.0,1028140,2022
3,0.2963,0.861,49359,2006
0,0.0,0.0,9938,2001
0,0.0,0.0,368051,2015
3,0.0136,0.865,29052,1966
0,0.0,0.0,517769,2017
6,0.0504,0.905,119308,2007
0,0.0,0.0,109133,1962
0,0.0,0.0,92393,2012
2,0.0291,0.675,549935,2019
1,0.12,0.821,18045,2005
1,0.0118,0.912,30654,1994
2,0.0134,0.909,794362,2021
0,0.0,0.0,337085,2015
2,0.3961,0.915,911926,2022
0,0.0,0.0,260030,2014
0,0.0,0.0,60160,2006
1,0.3659,0.866,15011,2008
0,0.0,0.0,12550,1973
0,0.0,0.0,16226,2004
0,0.0,0.0,42745,1965
0,0.0,0.0,87917,1991
4,0.1011,0.944,30002,1981
4,0.064,0.912,38267,1965
0,0.0,0.0,14866,2008
1,0.4823,0.913,860867,2021
2,0.1919,0.785,53850,2006
1,0.0266,0.699,297610,2012
0,0.0,0.0,10114,2006
1,0.412,0.605,41651,1993
0,0.0,0.0,24090,2005
6,0.0132,0.836,319396,2015
3,0.0254,0.895,67346,1990
1,0.0109,0.923,71326,2011
1,0.0006,0.607,500915,2019
3,0.0079,0.884,30644,1982
1,0.3689,0.892,35891,2005
1,0.0565,0.912,371451,2015
4,0.0504,0.898,97796,1986
1,0.0124,0.899,29187,1986
2,0.079,0.911,460279,2017
0,0.0,0.0,45875,1996
0,0.0,0.0,42185,1999
0,0.0,0.0,28155,1978
0,0.0,0.0,248561,2013
1,0.023,0.603,28734,1985
0,0.0,0.0,29393,1958
3,0.0438,0.919,46333,2005
4,0.1512,0.903,28051,1970
6,0.0244,0.879,67345,1988
0,0.0,0.0,287524,2014
1,0.0194,0.881,39895,1987
0,0.0,0.0,29396,1964
0,0.0,0.0,480394,2018
1,0.9629,0.89,33990,1996
1,0.0059,0.878,38988,2009
2,0.0352,0.931,520905,2019
1,0.1422,0.704,653218,2019
13,0.053,0.892,35564,1985
1,0.0127,0.666,254174,2013
1,0.0195,0.787,40448,1989
0,0.0,0.0,261427,1999
5,0.0388,0.917,28266,1991
1,0.0162,0.844,286003,2017
13,0.0968,0.842,59744,1988
0,0.0,0.0,30519,1992
0,0.0,0.0,715239,2020
3,0.0348,0.902,80468,2011
2,0.0137,0.888,40458,2007
1,0.0115,0.907,30388,2009
0,0.0,0.0,30794,1988
0,0.0,0.0,359053,2016
1,0.0799,0.87,269776,2014
3,0.0831,0.922,75821,2011
1,0.0236,0.677,610359,2020
1,0.0363,0.774,67729,1988
0,0.0,0.0,35040,2007
0,0.0,0.0,24821,2009
7,0.1842,0.896,88379,2012
0,0.0,0.0,464879,2017
4,0.0168,0.906,12724,2000
0,0.0,0.0,129418,2012
0,0.0,0.0,28058,1961
0,0.0,0.0,52414,2010
3,0.0337,0.907,40451,1985
1,0.0506,0.826,102283,1978
1,0.0313,0.838,94016,1988
2,0.012,0.863,30459,1985
0,0.0,0.0,42526,1972
1,0.0699,0.881,29951,2007
1,0.0145,0.782,63590,1981
0,0.0,0.0,40102,1980
1,0.0047,0.659,285549,2014
1,0.0009,0.696,5796,1990
1,0.044,0.931,44839,2009
5,0.0147,0.891,185267,2013
0,0.0,0.0,55952,1990
1,0.1784,0.91,64538,1974
6,0.0523,0.925,533660,2022
0,0.0,0.0,289559,2016
0,0.0,0.0,114635,2012
1,0.0047,0.648,26961,2003
5,0.3257,0.908,8771,1995
0,0.0,0.0,28380,1979
1,0.0054,0.911,375569,2004
1,0.2162,0.888,45737,2007
3,0.0553,0.878,123107,2013
0,0.0,0.0,721930,2021
0,0.0,0.0,15426,2007
1,0.0189,0.886,27253,2006
0,0.0,0.0,444490,2017
2,0.3005,0.927,91683,1989
0,0.0,0.0,10100,2004
0,0.0,0.0,55152,1969
0,0.0,0.0,42699,1967
0,0.0,0.0,599744,2019
2,0.0479,0.917,821390,2021
0,0.0,0.0,306622,2015
0,0.0,0.0,34168,2009
1,0.0102,0.911,79649,1981
1,0.1277,0.874,662821,2020
0,0.0,0.0,461774,2018
2,0.1724,0.885,773982,2020
0,0.0,0.0,36089,1957
0,0.0,0.0,27727,2005
0,0.0,0.0,381767,2016
0,0.0,0.0,76403,1996
0,0.0,0.0,855190,2022
5,0.0345,0.942,41070,2003
3,0.0193,0.85,715580,2017
0,0.0,0.0,24632,2007
0,0.0,0.0,522655,2020
0,0.0,0.0,32033,1988
0,0.0,0.0,79319,1982
1,0.0054,0.746,116248,2011
0,0.0,0.0,801557,2021
2,0.1319,0.673,78068,1987
10,0.0202,0.904,63484,2010
0,0.0,0.0,347855,2015
1,0.2888,0.908,347946,2015
0,0.0,0.0,62181,1987
0,0.0,0.0,609919,2019
0,0.0,0.0,137749,2001
1,0.1254,0.929,32220,2006
1,0.2444,0.938,603673,2020
0,0.0,0.0,48630,1995
0,0.0,0.0,994128,2022
0,0.0,0.0,11927,2008
0,0.0,0.0,335753,2015
8,0.0406,0.929,346652,2017
0,0.0,0.0,26722,2009
0,0.0,0.0,217787,2013
0,0.0,0.0,48397,2008
1,0.0964,0.89,42211,1979
0,0.0,0.0,838594,2021
1,0.0053,0.911,977542,2022
1,0.0109,0.838,43353,1953
1,0.0631,0.91,63517,2009
1,0.2948,0.891,10256,2007
0,0.0,0.0,38706,1991
1,0.0031,0.899,40254,1998
0,0.0,0.0,717021,2020
0,0.0,0.0,720395,2021
0,0.0,0.0,20919,2007
4,0.0037,0.777,9640,1979
1,0.0111,0.796,12416,2007
0,0.0,0.0,22130,1981
0,0.0,0.0,454417,2017
2,0.1287,0.895,55687,1996
1,0.3106,0.857,637969,2020
1,0.0034,0.784,41035,1967
1,0.005,0.701,633365,2019
2,0.0643,0.87,32021,1973
0,0.0,0.0,755135,2021
1,0.036,0.797,167733,2013
8,0.3075,0.923,70448,2010
1,0.0112,0.812,14209,2008
4,0.1581,0.903,44289,2003
0,0.0,0.0,924323,2022
2,0.2775,0.929,886440,2021
4,0.1897,0.9,48836,2010
0,0.0,0.0,58816,2003
1,0.3584,0.869,707214,2020
1,0.1599,0.924,45511,2000
1,0.024,0.698,278632,2015
0,0.0,0.0,128841,2012
0,0.0,0.0,752510,2022
0,0.0,0.0,53950,1980
0,0.0,0.0,31091,1997
0,0.0,0.0,28071,1975
1,0.0156,0.918,88905,2004
