id,year,title,rek_labels,rek_top,rek_top_conf,rek_weapon,rek_animal,rek_person,rek_water,rek_fire,rek_silhouette,rek_n_boxes,rek_bright,rek_sharp,rek_contrast,rek_colors,rek_mod,rek_violence,rek_mod_weapons,rek_gore,rek_n_faces,rek_emotion,rek_gender,rek_age_lo,rek_age_hi
166757,2011,Last Ride,Advertisement:1.00|Poster:1.00|Lighting:0.99|Book:0.99|Publication:0.99|Person:0.94|Adult:0.92|Female:0.92|Woman:0.92|Photography:0.90,Advertisement,0.9998,0.0,0.0,0.9386,0.0,0.0,0.0,14,17.41,81.67,93.07,#000000:62.2|#c0c0c0:13.5|#bc8f8f:8.2|#800000:7.3|#a0522d:6.1,,0.0,0.0,0.0,2,FEAR:0.94,Female,22,28
157910,1995,PROBE: The Devil of Winterborne,Advertisement:1.00|Poster:1.00|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Publication:0.96|Book:0.90|Face:0.82|Head:0.82,Advertisement,1.0,0.0,0.0,0.9834,0.0,0.0,0.0,5,2.67,81.86,85.28,#000000:78.5|#800000:7.4|#dcdcdc:6.0|#a52a2a:3.5|#696969:3.3,,0.0,0.0,0.0,1,CALM:0.52,Female,51,57
643592,2019,The Fear of Looking Up,Advertisement:1.00|Poster:1.00|Purple:0.98|Locket:0.70|Graphics:0.56|Book:0.55|Publication:0.55|Alcohol:0.55|Absinthe:0.54|Liquor:0.54,Advertisement,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.64,99.03,96.56,#000000:54.2|#dcdcdc:19.0|#191970:10.6|#696969:5.2|#db7093:5.1,,0.0,0.0,0.0,0,,,-1,-1
709196,2010,Woke Up Dead,Advertisement:1.00|Poster:1.00|Book:1.00|Publication:1.00|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Electronics:0.96|Mobile Phone:0.96,Advertisement,1.0,0.0,0.0,0.9925,0.0,0.0,0.0,6,79.94,88.93,93.43,#000000:25.9|#a9a9a9:16.3|#ffd700:13.4|#a0522d:12.1|#cd853f:9.1,,0.0,0.0,0.0,3,CALM:0.84,Male,22,28
996266,2022,Aperio,Book:1.00|Publication:1.00|Symbol:0.96|Star Symbol:0.95|Person:0.68|Smoke Pipe:0.58|Novel:0.58|Advertisement:0.54|Poster:0.54|Text:0.53,Book,0.9994,0.0,0.0,0.6762,0.0,0.0,0.0,2,5.14,34.97,78.72,#000000:87.5|#8fbc8f:7.1|#556b2f:2.3|#006400:1.3|#2f4f4f:1.2,,0.0,0.0,0.0,0,,,-1,-1
456862,2017,Garden Party Massacre,Grass:1.00|Fence:1.00|Lawn:0.99|Nature:0.87|Outdoors:0.87|Yard:0.87|Person:0.81|Advertisement:0.58|Summer:0.58|Picket:0.57,Grass,1.0,0.0,0.0,0.806,0.0,0.0,0.0,1,84.39,81.38,83.22,#dcdcdc:35.6|#87ceeb:24.3|#6b8e23:23.5|#696969:8.4|#a52a2a:3.4,,0.0,0.0,0.0,0,,,-1,-1
469603,2014,Victimized,Book:1.00|Publication:1.00|Advertisement:0.92|Poster:0.92|Novel:0.92|Person:0.87|Dancing:0.76|Leisure Activities:0.76|Dance Pose:0.56|Tango:0.56,Book,1.0,0.0,0.0,0.8694,0.0,0.0,0.5227,1,5.44,78.21,68.44,#000000:76.3|#800000:14.3|#b22222:4.6|#696969:2.7|#a9a9a9:1.9,,0.0,0.0,0.0,0,,,-1,-1
588629,2016,Mimic,Logo:1.00|Text:0.70|Outdoors:0.70|Dynamite:0.70|Alphabet:0.69|Ampersand:0.69|Symbol:0.69|Night:0.58|Lighting:0.57|Light:0.57,Logo,0.9974,0.0,0.0,0.0,0.0,0.0,0.0,1,0.66,14.39,20.98,#000000:92.4|#800000:7.6,,0.0,0.0,0.0,0,,,-1,-1
520151,2018,Exposure,Housing:0.99|House:0.94|Advertisement:0.85|Cabin:0.85|Publication:0.83|Book:0.83|Adult:0.74|Female:0.74|Person:0.74|Woman:0.74,Housing,0.9861,0.0,0.0,0.7366,0.0,0.0,0.0,4,21.69,79.96,85.05,#000000:64.2|#2f4f4f:9.6|#bdb76b:6.4|#8b4513:5.1|#696969:5.0,,0.0,0.0,0.0,0,,,-1,-1
489454,2016,The Devil's Warehouse,Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Performer:0.98|Clown:0.97|Formal Wear:0.76|Tie:0.76|Balloon:0.73|Face:0.69,Adult,0.9919,0.0,0.0,0.9919,0.0,0.0,0.0,6,56.38,80.59,92.88,#000000:33.3|#c0c0c0:25.1|#b22222:12.2|#800000:9.0|#2f4f4f:7.5,,0.0,0.0,0.0,1,ANGRY:0.21,Female,24,32
933088,2022,The Abandon,Advertisement:1.00|Poster:1.00|Mailbox:0.71|Aircraft:0.65|Spaceship:0.65|Transportation:0.65|Vehicle:0.65|Lighting:0.58|Astronomy:0.56|Outer Space:0.56,Advertisement,1.0,0.5009,0.0,0.0,0.0,0.0,0.0,1,14.02,43.3,44.53,#000000:87.8|#2f4f4f:10.1|#808080:2.0,,0.0,0.0,0.0,0,,,-1,-1
805446,2018,American Cannibal,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:0.99|Adult:0.97|Female:0.97|Person:0.97|Woman:0.97|Male:0.97|Man:0.97,Book,0.9992,0.8305,0.0,0.9732,0.0,0.0,0.0,8,49.93,79.41,92.47,#000000:40.4|#c0c0c0:18.5|#2f4f4f:15.1|#808080:14.3|#bc8f8f:6.5,Blood & Gore:0.68|Graphic Violence:0.68|Violence:0.68,0.6817,0.0,0.6817,1,FEAR:0.97,Female,22,28
647895,2019,Recife Assombrado,Advertisement:1.00|Book:1.00|Publication:1.00|Poster:0.99|Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Bride:0.89|Female:0.89,Advertisement,0.9978,0.0,0.0,0.9857,0.0,0.0,0.0,27,30.37,84.27,81.98,#000000:66.9|#2f4f4f:18.8|#696969:5.2|#808080:4.1|#a9a9a9:2.9,,0.0,0.0,0.0,7,CONFUSED:0.60,Male,22,28
509009,2014,All the Devils are Here,Purple:1.00|Book:1.00|Publication:1.00|Baby:0.94|Person:0.94|Adult:0.88|Male:0.88|Man:0.88|Shark:0.83|Gun:0.68,Purple,0.9997,0.6759,0.8312,0.9407,0.0,0.0,0.0,10,52.24,75.73,79.18,#000000:32.2|#808080:19.9|#483d8b:19.0|#2f4f4f:12.7|#191970:8.8,,0.0,0.0,0.0,3,ANGRY:1.00,Male,37,45
511671,2017,Housewife Alien vs. Gay Zombie,Brick:1.00|Advertisement:1.00|Poster:1.00|Face:0.99|Head:0.99|Person:0.99|Portrait:0.99|Art:0.98|Collage:0.98|Adult:0.89,Brick,1.0,0.0,0.0,0.9922,0.0,0.0,0.0,15,44.2,86.74,83.03,#000000:56.0|#2f4f4f:22.5|#c0c0c0:6.7|#800000:4.2|#808080:3.7,,0.0,0.0,0.0,2,CALM:0.56,Male,32,40
407638,2012,Sunshine Girl and The Hunt For Black Eyed Kids,Book:1.00|Publication:1.00|Advertisement:1.00|Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Poster:1.00|Novel:0.63,Book,0.9998,0.0,0.5294,0.9997,0.0,0.0,0.0,1,1.97,91.25,87.81,#000000:80.5|#ffebcd:5.7|#696969:5.0|#2f4f4f:3.4|#a9a9a9:3.4,,0.0,0.0,0.0,1,SAD:0.96,Male,8,14
567853,2017,Haunted Maze,Book:0.99|Publication:0.99|Adult:0.97|Female:0.97|Person:0.97|Woman:0.97|Advertisement:0.94|Poster:0.94|Balloon:0.85|Costume:0.58,Book,0.9899,0.0,0.0,0.9741,0.0,0.0,0.0,5,47.81,84.01,88.53,#000000:37.1|#2f4f4f:31.0|#8fbc8f:15.7|#808080:8.1|#800000:2.7,,0.0,0.0,0.0,1,ANGRY:0.81,Male,31,39
395877,2012,Tali Pocong Perawan 2,Book:1.00|Publication:1.00|Adult:0.98|Female:0.98|Person:0.98|Woman:0.98|Advertisement:0.85|Head:0.79|Novel:0.77|Face:0.76,Book,0.9997,0.0,0.0,0.9839,0.0,0.0,0.0,4,83.14,77.75,89.31,#c0c0c0:31.8|#2f4f4f:19.3|#000000:11.5|#808080:11.3|#dcdcdc:11.3,,0.0,0.0,0.0,1,FEAR:0.50,Female,24,32
31728,2009,Taintlight,Book:1.00|Publication:1.00|Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Novel:0.99|Adult:0.98|Female:0.98,Book,1.0,0.0,0.0,0.9965,0.0,0.0,0.0,4,12.05,77.85,87.21,#000000:69.2|#a0522d:11.7|#c0c0c0:6.5|#2f4f4f:6.4|#808080:4.7,,0.0,0.0,0.0,2,CALM:0.50,Male,15,21
972681,2022,Nyctophile,Adult:0.90|Male:0.90|Man:0.90|Person:0.90|Device:0.87|Face:0.73|Electronics:0.57|Hardware:0.57|Advertisement:0.57|Poster:0.57,Adult,0.9025,0.5301,0.0,0.9025,0.0,0.0,0.0,4,0.0,79.16,80.75,#000000:74.9|#ff0000:17.7|#800000:3.4|#dcdcdc:3.0|#696969:0.9,,0.0,0.0,0.0,0,,,-1,-1
135132,1957,Final Curtain,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:1.00|Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Head:0.98|Photography:0.98,Book,0.9998,0.0,0.0,0.9942,0.0,0.0,0.0,11,51.29,87.08,90.21,#2f4f4f:32.4|#000000:22.5|#808080:14.8|#dcdcdc:10.8|#696969:8.9,,0.0,0.0,0.0,2,CALM:0.53,Female,24,30
225866,2013,Amnesiac,Book:1.00|Publication:1.00|Accessories:1.00|Glasses:1.00|Lighting:1.00|Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00,Book,0.9999,0.0,0.0,0.9997,0.0,0.0,0.0,5,44.84,83.14,90.75,#000000:48.9|#696969:13.5|#808080:11.7|#a9a9a9:8.0|#2f4f4f:7.0,,0.0,0.0,0.0,2,FEAR:0.71,Male,26,34
747005,2020,The August Club,Adult:1.00|Female:1.00|Person:1.00|Woman:1.00|Book:1.00|Publication:1.00|Comics:1.00|Baby:0.91|Male:0.87|Man:0.87,Adult,0.9994,0.0,0.0,0.9994,0.0,0.0,0.0,12,43.65,82.03,86.9,#000000:43.7|#191970:20.0|#db7093:12.6|#d8bfd8:10.1|#483d8b:6.4,,0.0,0.0,0.0,4,ANGRY:0.93,Male,51,57
251183,2011,Fortune Cookie Prophecies,Book:1.00|Publication:1.00|Novel:0.92|Advertisement:0.66|Food:0.56|Poster:0.55|Petal:0.55|Fruit:0.55|Sweets:0.54|Meal:0.53,Book,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.03,76.58,75.24,#000000:82.1|#800000:7.5|#a52a2a:4.4|#cd853f:2.4|#696969:2.4,,0.0,0.0,0.0,0,,,-1,-1
510441,2016,Pretty Fine Things,Book:1.00|Publication:1.00|Outdoors:0.98|Nature:0.97|Child:0.96|Female:0.96|Girl:0.96|Person:0.96|Advertisement:0.93|Countryside:0.91,Book,0.9995,0.0,0.8977,0.9614,0.0,0.0,0.0,8,53.2,83.09,86.42,#000000:40.9|#a0522d:18.5|#2f4f4f:14.3|#deb887:9.9|#800000:7.7,Non-Explicit Nudity of Intimate parts and Kissing:0.59|Non-Explicit Nudity:0.59|Bare Back:0.59,0.0,0.0,0.0,0,,,-1,-1
885189,2021,The Girl from Nowhere,Publication:1.00|Book:1.00|Clothing:0.98|Hoodie:0.98|Knitwear:0.98|Sweater:0.98|Sweatshirt:0.98|Fashion:0.97|Hood:0.96|Novel:0.67,Publication,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75.36,75.05,85.95,#808080:29.6|#c0c0c0:18.2|#dcdcdc:18.0|#2f4f4f:16.5|#696969:7.7,,0.0,0.0,0.0,0,,,-1,-1
855451,2010,Origin,Publication:1.00|Child:0.98|Female:0.98|Girl:0.98|Person:0.98|Adult:0.98|Woman:0.98|Male:0.97|Man:0.97|Face:0.88,Publication,0.9998,0.0,0.0,0.9824,0.0,0.0,0.0,13,45.11,100.0,96.18,#000000:49.1|#dcdcdc:17.7|#2f4f4f:13.3|#808080:9.0|#a9a9a9:6.0,,0.0,0.0,0.0,4,ANGRY:0.91,Female,20,26
110438,2005,White Panic,Advertisement:0.95|Poster:0.94|Person:0.91|Text:0.83|Book:0.78|Publication:0.78|Head:0.70|Art:0.65|Bottle:0.57|Alcohol:0.56,Advertisement,0.9464,0.0,0.0,0.9149,0.0,0.0,0.0,1,97.17,84.41,82.15,#dcdcdc:51.3|#ffffff:18.8|#a9a9a9:8.1|#c0c0c0:6.1|#808080:5.3,,0.0,0.0,0.0,1,CALM:0.99,Male,13,19
512524,2018,Milk,Art:1.00|Painting:1.00|Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Photography:0.97|Portrait:0.97|Coat:0.94|Publication:0.69,Art,0.997,0.0,0.0,0.987,0.0,0.0,0.0,4,0.66,27.95,37.59,#000000:94.2|#2f4f4f:4.1|#808080:1.8,,0.0,0.0,0.0,0,,,-1,-1
141642,2005,Final Remains,Advertisement:1.00|Poster:1.00|Book:1.00|Publication:1.00|Smoke Pipe:0.75|Novel:0.56|Animal:0.55|Invertebrate:0.55|Spider:0.55|Comics:0.55,Advertisement,0.9999,0.0,0.5493,0.5126,0.0,0.0,0.0,2,15.58,86.66,90.12,#000000:66.0|#2f4f4f:12.0|#ffebcd:9.0|#696969:5.3|#cd853f:4.2,,0.0,0.0,0.0,0,,,-1,-1
334749,2012,Blood Rites,Book:1.00|Publication:1.00|Advertisement:0.90|Poster:0.90|Smoke Pipe:0.61|Novel:0.58|Photography:0.57|Portrait:0.57|Pirate:0.56|Art:0.54,Book,1.0,0.0,0.5299,0.0,0.0,0.0,0.0,1,57.62,76.25,93.67,#000000:32.0|#2f4f4f:25.6|#dcdcdc:14.7|#808080:14.6|#c0c0c0:6.5,,0.0,0.0,0.0,0,,,-1,-1
278954,2009,Horno,Book:1.00|Publication:1.00|Advertisement:0.99|Adult:0.98|Bride:0.98|Female:0.98|Person:0.98|Woman:0.98|Poster:0.97|Portrait:0.78,Book,1.0,0.0,0.5631,0.9835,0.0,0.0,0.0,5,9.06,78.79,89.9,#000000:66.9|#deb887:11.0|#a0522d:7.6|#191970:4.4|#b22222:3.2,Blood & Gore:0.98|Graphic Violence:0.98|Violence:0.98,0.9756,0.0,0.9756,1,SAD:0.58,Female,30,38
462310,2018,The Wanderers: The Quest of The Demon Hunter,Advertisement:1.00|Poster:1.00|Publication:1.00|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Book:0.99|Photography:0.98|Portrait:0.98,Advertisement,1.0,0.5162,0.0,0.9944,0.0,0.0,0.0,5,49.05,88.0,86.66,#000000:39.7|#4682b4:21.5|#2f4f4f:15.2|#b0c4de:7.3|#808080:6.6,,0.0,0.0,0.0,1,CALM:0.85,Male,61,65
726521,2020,Teething,Advertisement:1.00|Poster:1.00|Book:1.00|Publication:1.00|Adult:0.95|Male:0.95|Man:0.95|Person:0.95|Comics:0.87|Art:0.63,Advertisement,0.9993,0.5013,0.0,0.9495,0.0,0.0,0.0,4,56.3,90.39,90.61,#000000:31.2|#4682b4:20.1|#2f4f4f:11.0|#696969:10.9|#b0c4de:9.0,,0.0,0.0,0.0,1,SURPRISED:0.80,Male,50,56
483851,2017,Scareycrows,Photography:0.99|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Book:0.99|Publication:0.99|People:0.98|Handbag:0.98|Furniture:0.97,Photography,0.9932,0.0,0.0,0.989,0.0,0.0,0.0,32,26.22,83.42,82.8,#000000:60.3|#2f4f4f:10.7|#696969:8.2|#808080:6.8|#8b4513:5.5,,0.0,0.0,0.0,6,HAPPY:0.65,Female,21,27
803442,2021,Who's With Me?,Silhouette:1.00|Glove:1.00|People:1.00|Person:1.00|Baseball:0.95|Baseball Glove:0.95|Cleaning:0.58|Hand:0.56|T-Shirt:0.55|Advertisement:0.53,Silhouette,0.9998,0.0,0.0,0.9969,0.0,0.0,0.9998,1,98.89,42.9,100.0,#ffdead:71.5|#000000:24.7|#c0c0c0:1.1|#fffacd:0.8|#2f4f4f:0.7,,0.0,0.0,0.0,0,,,-1,-1
888212,2022,The Scout,Advertisement:1.00|Poster:1.00|Book:1.00|Publication:1.00|Coat:1.00|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Jacket:0.97,Advertisement,0.9998,0.5608,0.0,0.9849,0.0,0.0,0.0,5,52.42,87.93,91.09,#000000:28.3|#800000:19.8|#8b4513:18.7|#dcdcdc:11.7|#daa520:7.6,,0.0,0.0,0.0,0,,,-1,-1
347832,2001,The Virgin Sacrifice,Purple:1.00|Alien:0.95|Cat:0.85|Accessories:0.81|Adult:0.78|Male:0.78|Man:0.78|Person:0.78|Ornament:0.78|Skin:0.62,Purple,1.0,0.0,0.8515,0.7828,0.0,0.0,0.0,5,74.0,41.64,88.63,#483d8b:25.7|#000000:20.1|#d8bfd8:13.0|#ffe4e1:10.8|#708090:9.2,Non-Explicit Nudity of Intimate parts and Kissing:0.90|Non-Explicit Nudity:0.90|Exposed Male Nipple:0.90,0.0,0.0,0.0,0,,,-1,-1
104184,2007,Death Knows Your Name,Book:1.00|Publication:1.00|Novel:1.00|Animal:0.81|Kangaroo:0.81|Mammal:0.81|Sea Life:0.80|Shark:0.80|Comics:0.56|Advertisement:0.56,Book,1.0,0.0,0.8104,0.5005,0.0,0.0,0.0,2,32.84,81.59,91.84,#000000:51.6|#2f4f4f:18.7|#dcdcdc:11.8|#808080:6.5|#696969:5.0,,0.0,0.0,0.0,0,,,-1,-1
438055,2016,Cannibal Claus,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:0.99|Adult:0.83|Bride:0.83|Female:0.83|Person:0.83|Woman:0.83|Novel:0.56,Book,0.9981,0.0,0.0,0.828,0.0,0.0,0.0,5,20.48,84.19,85.09,#000000:64.3|#c0c0c0:8.0|#2f4f4f:7.7|#800000:5.8|#a0522d:5.0,,0.0,0.0,0.0,1,ANGRY:0.95,Male,61,65
373350,2009,Jingles the Clown,Book:1.00|Publication:1.00|Novel:0.98|Adult:0.88|Male:0.88|Man:0.88|Person:0.88|Advertisement:0.72|Poster:0.72|Fire:0.53,Book,1.0,0.0,0.0,0.8776,0.0,0.5258,0.0,4,6.2,87.87,91.11,#000000:73.2|#800000:6.8|#dcdcdc:6.5|#a52a2a:5.2|#ffd700:5.2,,0.0,0.0,0.0,0,,,-1,-1
97808,2006,Conjure,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:1.00|Novel:0.94|Adult:0.84|Bride:0.84|Female:0.84|Person:0.84|Woman:0.84,Book,0.9999,0.0,0.7178,0.8428,0.0,0.0,0.0,6,53.45,79.62,85.04,#000000:42.3|#a9a9a9:16.6|#2f4f4f:12.5|#708090:8.7|#483d8b:6.7,,0.0,0.0,0.0,1,ANGRY:0.36,Female,5,11
882055,2020,Bad Ben 7: The Haunted Highway,Advertisement:1.00|Poster:1.00|Baby:0.96|Person:0.96|Car:0.89|Vehicle:0.89|Text:0.69|License Plate:0.68|Sedan:0.58|Computer Hardware:0.57,Advertisement,1.0,0.0,0.0,0.9619,0.0,0.0,0.0,3,4.23,76.61,77.2,#000000:85.1|#2f4f4f:10.4|#dcdcdc:2.2|#696969:1.5|#808080:0.8,,0.0,0.0,0.0,1,SURPRISED:1.00,Male,55,61
461618,2017,Tsunambee,Animal:1.00|Bee:1.00|Invertebrate:1.00|Wasp:1.00|Book:1.00|Publication:1.00|Adult:1.00|Female:1.00|Person:1.00|Woman:1.00,Animal,0.9999,0.0,0.9999,0.9996,0.0,0.0,0.0,14,75.01,91.81,92.22,#000000:19.3|#bdb76b:15.9|#cd853f:14.0|#ffebcd:10.4|#800000:9.6,,0.0,0.0,0.0,2,FEAR:1.00,Female,25,33
782390,2021,Another Found Footage Film,Coat:1.00|Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Lighting:1.00|Adult:1.00|Male:1.00|Man:1.00,Coat,0.9995,0.0,0.0,0.9981,0.0,0.0,0.0,4,28.1,80.34,81.58,#000000:57.3|#2f4f4f:23.0|#696969:12.1|#a9a9a9:6.9|#dcdcdc:0.7,,0.0,0.0,0.0,1,CALM:0.45,Male,18,22
798091,2020,C.L.E.A.N.,Advertisement:1.00|Poster:1.00|Face:0.97|Head:0.97|Person:0.97|Portrait:0.97|Adult:0.94|Female:0.94|Woman:0.94|Bear:0.77,Advertisement,1.0,0.0,0.7671,0.9675,0.0,0.0,0.0,5,12.89,40.68,72.47,#000000:75.0|#2f4f4f:20.5|#808080:3.7|#c0c0c0:0.5|#8b4513:0.3,,0.0,0.0,0.0,2,SAD:0.68,Male,31,39
343243,1983,The Sins of Dorian Gray,Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Accessories:0.99|Jewelry:0.99|Necklace:0.99|Adult:0.96|Female:0.96,Face,0.9956,0.0,0.0,0.9956,0.0,0.0,0.0,4,80.06,79.37,90.15,#800000:27.0|#ffdead:19.2|#deb887:16.8|#e9967a:14.2|#8b4513:9.8,,0.0,0.0,0.0,1,CALM:0.97,Female,25,33
733937,2020,Screwdriver,Advertisement:1.00|Poster:1.00|Adult:0.96|Bride:0.96|Female:0.96|Person:0.96|Woman:0.96|People:0.94|Baby:0.94|Male:0.93,Advertisement,1.0,0.0,0.0,0.9551,0.0,0.0,0.0,19,38.66,98.57,93.53,#000000:45.9|#8b4513:12.6|#800000:12.2|#ffebcd:10.4|#ffd700:6.2,,0.0,0.0,0.0,4,CALM:0.94,Male,34,42
964425,2022,Ice Trays,Food:0.99|Sweets:0.99|Chocolate:0.94|Dessert:0.94|Gas Pump:0.91|Brownie:0.64|Cookie:0.64|Cocoa:0.57|Fudge:0.54|Candy:0.54,Food,0.9905,0.0,0.0,0.0,0.0,0.0,0.0,1,40.13,83.94,84.34,#000000:41.9|#800000:39.3|#c0c0c0:8.6|#8b4513:3.3|#cd5c5c:3.3,,0.0,0.0,0.0,0,,,-1,-1
969608,2022,We Will Never Be Free,Book:1.00|Publication:1.00|Novel:0.95|Face:0.92|Head:0.92|Person:0.92|Photography:0.92|Portrait:0.92|Adult:0.90|Male:0.90,Book,1.0,0.0,0.0,0.9245,0.0,0.0,0.5265,4,39.89,18.21,35.33,#2f4f4f:78.5|#000000:12.2|#800000:4.0|#696969:2.0|#a9a9a9:1.4,,0.0,0.0,0.0,0,,,-1,-1
731163,2020,Pit Stop,Advertisement:1.00|Poster:1.00|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Book:0.98|Publication:0.98|Comics:0.95|Male:0.85,Advertisement,1.0,0.5165,0.0,0.9939,0.0,0.0,0.0,38,68.22,88.5,84.53,#2e8b57:23.8|#8fbc8f:22.0|#000000:21.9|#2f4f4f:13.8|#696969:13.2,,0.0,0.0,0.0,14,SAD:0.94,Female,19,23
246448,2006,War of the Dead,Book:1.00|Publication:1.00|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Advertisement:0.84|Turret:0.75|Face:0.73|Novel:0.67,Book,1.0,0.537,0.0,0.9808,0.0,0.0,0.5195,8,55.18,90.26,90.8,#000000:28.7|#2f4f4f:23.9|#696969:16.1|#dcdcdc:12.5|#808080:9.2,,0.0,0.0,0.0,1,CONFUSED:0.30,Male,29,37
480121,2017,Prankz,Pants:1.00|Adult:0.96|Male:0.96|Man:0.96|Person:0.96|Shoe:0.94|Sneaker:0.94|Female:0.92|Woman:0.92|Advertisement:0.89,Pants,1.0,0.0,0.7928,0.9608,0.0,0.0,0.0,19,87.72,88.45,95.1,#dcdcdc:28.5|#000000:21.5|#c0c0c0:13.8|#808080:12.9|#ffffff:9.0,,0.0,0.0,0.0,3,CALM:0.95,Female,22,28
999126,2022,Wine Creek,Advertisement:1.00|Poster:0.98|Book:0.92|Publication:0.92|Adult:0.67|Male:0.67|Man:0.67|Person:0.67|Alcohol:0.58|Beverage:0.58,Advertisement,0.9975,0.0,0.0,0.6712,0.0,0.0,0.0,4,3.61,75.29,80.66,#000000:66.9|#b22222:18.4|#800000:10.4|#ffe4e1:2.3|#8b4513:1.4,,0.0,0.0,0.0,0,,,-1,-1
481097,2010,Spirit,Advertisement:1.00|Poster:1.00|Book:1.00|Publication:1.00|Adult:0.91|Female:0.91|Person:0.91|Woman:0.91|Novel:0.65|Head:0.62,Advertisement,1.0,0.0,0.0,0.9143,0.0,0.0,0.0,4,37.53,84.23,89.05,#000000:49.7|#2f4f4f:17.0|#dcdcdc:12.7|#a0522d:6.1|#8b4513:3.8,,0.0,0.0,0.0,2,ANGRY:1.00,Female,31,39
124230,1999,Townies,Book:1.00|Publication:1.00|Comics:1.00|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Dynamite:0.69|Weapon:0.69|Batman:0.58,Book,1.0,0.6937,0.0,0.9847,0.0,0.0,0.0,5,49.46,81.99,76.11,#000000:36.4|#2f4f4f:27.1|#800000:13.2|#808080:10.6|#dc143c:7.1,,0.0,0.0,0.0,1,SURPRISED:0.91,Female,28,36
792149,2021,Dead Again,Advertisement:1.00|Poster:1.00|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Portrait:0.97|Bride:0.71|Female:0.71|Woman:0.71,Advertisement,0.9988,0.0,0.6548,0.9754,0.0,0.0,0.0,10,37.28,84.99,88.94,#000000:54.2|#800000:19.3|#2f4f4f:11.6|#dcdcdc:8.8|#bc8f8f:3.6,Blood & Gore:0.99|Graphic Violence:0.99|Violence:0.99,0.9934,0.0,0.9934,4,CONFUSED:0.53,Male,44,52
318582,1997,Zombie Gang Bangers,Book:1.00|Publication:1.00|Advertisement:0.98|Poster:0.97|Comics:0.97|Scoreboard:0.86|Animal:0.55|Ape:0.54|Mammal:0.54|Lion:0.54,Book,0.9962,0.0,0.5532,0.0,0.0,0.0,0.0,1,28.04,86.36,86.89,#000000:56.7|#2f4f4f:11.9|#b22222:8.8|#800000:8.6|#dcdcdc:8.5,,0.0,0.0,0.0,0,,,-1,-1
84181,2011,Doctor Spine,Book:1.00|Publication:1.00|Comics:0.99|Advertisement:0.99|Poster:0.99|Adult:0.91|Male:0.91|Man:0.91|Person:0.91|Female:0.80,Book,0.9999,0.0,0.5113,0.9094,0.0,0.0,0.0,13,62.04,88.22,81.4,#2f4f4f:43.0|#2e8b57:9.8|#696969:9.0|#a0522d:9.0|#bc8f8f:8.9,Blood & Gore:0.67|Graphic Violence:0.67|Violence:0.67,0.6681,0.0,0.6681,6,SAD:0.90,Male,38,46
645900,1978,Jaws,Barge:1.00|Boat:1.00|Vehicle:1.00|Watercraft:1.00|Ferry:0.99|Bulldozer:0.92|Machine:0.92|Tugboat:0.67|Sailboat:0.56|Yacht:0.54,Barge,0.9998,0.0,0.0,0.0,0.5405,0.0,0.0,1,77.4,42.8,82.54,#a9a9a9:34.4|#808080:21.2|#2f4f4f:20.6|#000000:8.2|#696969:8.0,,0.0,0.0,0.0,0,,,-1,-1
360052,1990,Here Comes a Vampire,Advertisement:1.00|Book:1.00|Publication:1.00|Poster:0.99|Adult:0.95|Male:0.95|Man:0.95|Person:0.95|Tie:0.94|Bride:0.93,Advertisement,0.999,0.0,0.0,0.9535,0.0,0.0,0.0,43,84.47,87.06,95.3,#dcdcdc:35.6|#000000:29.3|#c0c0c0:9.5|#bc8f8f:7.5|#00bfff:4.8,,0.0,0.0,0.0,11,HAPPY:0.60,Male,24,32
