id,label,score,title,year,is_animal,is_creature
932598,uncertain,0.195,Peachrings,2010,False,False
933069,doll,0.575,母親 (mǔqīn),2019,False,True
931518,uncertain,0.438,Love by Proxy,2012,False,False
932470,ghost,0.556,Shadows,2015,False,True
931957,doll,0.622,Ivory Wave,2022,False,True
932481,doll,0.549,Summoned,2016,False,True
933139,uncertain,0.333,Dead Women Don't Wear Shoes,1990,False,False
932402,uncertain,0.244,"Follow Me, Please",2021,False,False
933224,uncertain,0.187,Cold,2018,False,False
931358,doll,0.746,Locked,2022,False,True
933749,uncertain,0.24,Anxiety,2022,False,False
933292,uncertain,0.217,Float Trip,2020,False,False
933238,uncertain,0.397,Footsteps,2022,False,False
933098,uncertain,0.25,Visions,2022,False,False
934104,ghost,0.652,Into the Fold,2021,False,True
934010,ghost,0.804,Split Ends,2022,False,True
933740,ghost,0.646,Paranoia,2022,False,True
933342,uncertain,0.274,Benedictus,2020,False,False
934665,demon,0.913,The Devil's Children,2021,False,True
933561,uncertain,0.468,A Shadow In The Darkness,2022,False,False
934841,uncertain,0.268,Fantasi,1994,False,False
935020,none,0.774,The Counting House,2019,False,False
935983,uncertain,0.287,Head Start,2022,False,False
936169,uncertain,0.468,Big Muddy,2011,False,False
934708,none,0.79,Horse Brothers,2022,False,False
936084,ghost,0.691,The Tyger,2022,False,True
936199,uncertain,0.198,Riparian,2022,False,False
934553,ghost,0.671,The Human Zoo,2020,False,True
933403,uncertain,0.294,Seen & Not Seen,2020,False,False
936444,uncertain,0.479,Carrion,2007,False,False
936152,uncertain,0.268,The Age Miracle,2016,False,False
936359,uncertain,0.395,Cunt Hunt,2017,False,False
936252,uncertain,0.384,Privacy Breach,2020,False,False
936820,none,0.717,Too Dumb to Live Part 2,2022,False,False
936358,uncertain,0.447,Killer Christmas Elves: The Movie,2022,False,False
937329,uncertain,0.288,A Fêmea,2016,False,False
937693,vampire,0.97,1-900 Vampire,2017,False,True
937306,uncertain,0.447,Dark Mixtape,2021,False,False
937710,ghost,0.554,The Door,2020,False,True
937747,uncertain,0.301,Closure,2017,False,False
936797,ghost,0.588,Late Night,2021,False,True
937390,ghost,0.538,Never Cursed,2022,False,True
936845,uncertain,0.416,Aliens: Ride at the Speed of Fright,1994,False,False
935816,uncertain,0.308,Red Hood IT,2018,False,False
936700,uncertain,0.492,Untitled,2016,False,False
938128,uncertain,0.247,Three,2018,False,False
936783,uncertain,0.373,The History That Haunts Us,2022,False,False
938095,ghost,0.634,Cash Box,2022,False,True
938251,uncertain,0.328,A Fool's Wit,2021,False,False
938836,uncertain,0.33,The Birthday Party,2003,False,False
938671,uncertain,0.372,Who are we?,2022,False,False
939202,uncertain,0.256,THE DEEP BLUE,2019,False,False
938135,uncertain,0.281,Video Nasties,2021,False,False
938806,uncertain,0.297,Nasty Preacher,2021,False,False
938523,witch,0.518,Damon Island,2021,False,True
939205,uncertain,0.279,OUR SOLAR SYSTEM,2020,False,False
939209,uncertain,0.29,LETHAL OMEN COMMERCIAL,2020,False,False
939207,uncertain,0.282,CAMP INFORMATION VIDEO,2020,False,False
939191,uncertain,0.32,WORLD'S WEIRDEST ANIMALS,2019,False,False
939219,uncertain,0.291,DEEP ROOT DISEASE,2020,False,False
939064,uncertain,0.439,Facetime,2022,False,False
939195,uncertain,0.232,STORM SAFETY TIPS,2019,False,False
939231,uncertain,0.434,WRETCHED HANDS,2021,False,False
939228,alien,0.506,CRUSADER PROBE MISSION,2021,False,True
939214,uncertain,0.269,GAMES FOR KIDS,2020,False,False
939226,uncertain,0.277,HOME INVASION HELP,2021,False,False
938849,witch,0.761,But I Made Cake,2022,False,True
939811,uncertain,0.221,Por qué lloran las Campanas,2005,False,False
939212,uncertain,0.282,SLEEP IMAGE VISUALIZER,2020,False,False
939225,uncertain,0.354,CHRISTMAS EVE PARTY,2020,False,False
939211,uncertain,0.294,WILDERNESS SURVIVAL GUIDE,2020,False,False
939204,uncertain,0.437,ARTIFICIAL COMPUTER LEARNING,2019,False,False
939224,uncertain,0.342,MONTHLY PROGRESS REPORT,2020,False,False
939959,uncertain,0.24,Family Forbidden 3,2022,False,False
940754,uncertain,0.497,Crutchnap,2009,False,False
940290,none,0.783,Torulatar Bhoot,2021,False,False
941009,uncertain,0.412,Cub Scout,2022,False,False
940187,uncertain,0.279,THE INQUISTION,2019,False,False
940690,uncertain,0.437,Not Mine,2022,False,False
941464,uncertain,0.224,MOV,2022,False,False
941526,ghost,0.551,In Menstrual Frames,2022,False,True
941805,uncertain,0.352,Return to the Pleasure Dome,2017,False,False
942057,uncertain,0.421,The Drema,2019,False,False
942236,uncertain,0.312,A Walk Through the Woods (Remake),2021,False,False
941954,uncertain,0.342,Acting,2022,False,False
942907,uncertain,0.359,Tapeworm,2009,False,False
942936,uncertain,0.337,Hard Front,2021,False,False
942321,uncertain,0.435,The Gateway,2021,False,False
943162,uncertain,0.282,Dura: The Infection,2022,False,False
943600,uncertain,0.217,Flesh and blood,2022,False,False
943519,uncertain,0.464,Changeling,2021,False,False
941741,uncertain,0.48,Some Visitors,2022,False,False
943747,uncertain,0.431,Iblis Dalam Kandungan,2022,False,False
943662,clown,0.759,Scarecrow,2022,False,True
943748,uncertain,0.315,Fear the Reaper,2004,False,False
943960,skeleton,0.742,Rat Dick,2017,False,True
943909,uncertain,0.414,Undone,2010,False,False
943919,uncertain,0.374,Follow Her,2022,False,False
944275,uncertain,0.38,Dawn of the Atomic Beast,2021,False,False
944968,ghost,0.559,B A C K R O O M S,2019,False,True
944267,witch,0.76,Brackish,2021,False,True
944929,masked_killer,0.514,Afternoon Drive,2022,False,True
944997,uncertain,0.374,Cursed,2021,False,False
944869,none,0.646,The Owl,2022,False,False
944389,uncertain,0.447,Setan Siang Bolong,2018,False,False
944978,uncertain,0.428,Everything Is Fine,2021,False,False
944972,ghost,0.843,Order Inside,2019,False,True
944568,uncertain,0.31,The Dark Web Tapes,2020,False,False
946020,uncertain,0.232,Turning Point,2022,False,False
946217,uncertain,0.321,Wild Bones,2022,False,False
945331,uncertain,0.258,Figure,2022,False,False
944976,ghost,0.584,Say Hello,2020,False,True
946466,ghost,0.707,Trash Day,2020,False,True
947159,uncertain,0.454,Botso,2020,False,False
946317,uncertain,0.445,The Abominable Snowman,1996,False,False
946763,none,0.841,The Woman of the Mountain,2015,False,False
946774,masked_killer,0.567,The Campfire Killer,2020,False,True
948033,uncertain,0.359,Tales of Phantasmagoria: The Last of the Coven,2019,False,False
948067,uncertain,0.316,Tales of Phantasmagoria: Sam Will Be Home Soon,2019,False,False
947532,uncertain,0.4,Necktie,2020,False,False
948202,ghost,0.873,The Quiet Light of the Midnight Cold,2022,False,True
948124,ghost,0.777,Work in Progress,2018,False,True
948399,uncertain,0.358,Attic,2022,False,False
948297,uncertain,0.37,The Masque of the Red Death,2006,False,False
948072,uncertain,0.211,Tales of Phantasmagoria: No End,2019,False,False
947775,uncertain,0.427,Blood Sick Psychosis,2022,False,False
949635,uncertain,0.302,Beasts: The Dummy,1976,False,False
949233,uncertain,0.439,The Hoarder,2021,False,False
950182,uncertain,0.258,Veined,2021,False,False
949486,uncertain,0.214,Doors,2020,False,False
948080,uncertain,0.372,Tales of Phantasmagoria: Below the Riverbed,2019,False,False
950207,zombie,0.576,One More for the Road,2013,False,True
948892,uncertain,0.443,From Almost Night Till Almost Day,1996,False,False
950110,uncertain,0.43,"Sadie, Baby",2014,False,False
950636,uncertain,0.488,My Inner Demon: A Geraldson Tale,2022,False,False
949720,uncertain,0.378,The Gatekeeper,2009,False,False
948334,uncertain,0.279,Tales of Phantasmagoria: Evening with the Reaper,2021,False,False
950778,uncertain,0.439,AI,2021,False,False
950318,doll,0.529,Quiet Room Bears,2018,False,True
951269,uncertain,0.326,In the Bathroom 2,2022,False,False
950620,none,0.863,The Zand Order,2022,False,False
951443,uncertain,0.38,The Greatest American Snuff Film,2010,False,False
951582,ghost,0.865,1230 Hopewell Road,2022,False,True
950609,uncertain,0.333,Love for Sale,2021,False,False
950626,ghost,0.573,PUTREFIXION: A Video of Nina Temich,2022,False,True
951591,ghost,0.875,Ghost Dorm,2019,False,True
950545,ghost,0.517,Indistinct,2022,False,True
951996,demon,0.647,The Quantum Devil,2021,False,True
951955,uncertain,0.276,Friday the 13th: Nine Lives,2020,False,False
950924,doll,0.506,The Girl with the Cutter,2021,False,True
952045,uncertain,0.268,Anal Paprika 2: Vampire Killers,2000,False,False
952018,uncertain,0.434,One for the Road,2011,False,False
952004,ghost,0.522,Proclivitas,2021,False,True
952733,uncertain,0.432,Quartz Vein,2021,False,False
953165,demon,0.773,Jersey Devil,2013,False,True
954026,ghost,0.61,Remember Me?,2022,False,True
953211,uncertain,0.2,The Jersey Devil,2005,False,False
953377,masked_killer,0.686,Loving Polly,2021,False,True
954171,uncertain,0.277,Miss Orange,2021,False,False
954410,uncertain,0.32,Tell Me What You See,2022,False,False
953948,ghost,0.524,Guinness Guru,2022,False,True
954038,uncertain,0.456,Aversion,2021,False,False
954409,ghost,0.61,Stranger Presence,2022,False,True
953298,uncertain,0.2,Seiren,2015,False,False
954600,uncertain,0.434,Another!,2022,False,False
951593,ghost,0.735,Ghost Dorm 2: She's Coming for You,2019,False,True
952876,doll,0.643,The Retelling,2010,False,True
954852,skeleton,0.983,Skull 2: A Variation or the Wars to Come,2022,False,True
954547,uncertain,0.276,What Did You Do,2022,False,False
954914,uncertain,0.391,Death Files,2019,False,False
953482,uncertain,0.434,Apollyon - The Black Awakening,2021,False,False
955202,uncertain,0.447,The G.I.,2004,False,False
954041,none,0.547,Slice,2020,False,False
954771,none,0.914,Box Cutter,2021,False,False
954858,uncertain,0.404,Tasha and Friends,2013,False,False
955715,uncertain,0.394,Best Seller,2022,False,False
956491,snake,0.948,Facies,2022,True,True
956524,uncertain,0.222,Through the Devil's Eyes,2014,False,False
956590,vampire,0.893,Vampire C.E.O.,2017,False,True
955366,uncertain,0.37,The Butcher Surgeon,2021,False,False
956351,uncertain,0.374,The Supernatural,2019,False,False
957019,ghost,0.508,Outer Darkness,2022,False,True
955731,uncertain,0.232,Hell Creek,2022,False,False
954929,uncertain,0.284,Death Forest: Forbidden Forest 4,2016,False,False
956517,uncertain,0.449,Bananas Have No Bones,2022,False,False
957587,uncertain,0.301,Forbidden,2022,False,False
958356,uncertain,0.375,Y2KXX,2020,False,False
957124,uncertain,0.384,Not at the Table,2021,False,False
957424,masked_killer,0.592,KAREN,2020,False,True
957591,uncertain,0.202,Job Lot,2020,False,False
957584,uncertain,0.391,Lost At Dusk,2020,False,False
956948,none,0.513,Lovecraft's Nyarlathotep,2021,False,False
958256,uncertain,0.231,Stuffed,2021,False,False
957392,uncertain,0.321,Killer Track,2018,False,False
958837,uncertain,0.243,Zombie Bite,2022,False,False
959233,uncertain,0.312,The Honeymoon,2016,False,False
958998,uncertain,0.418,Pill,2021,False,False
958413,uncertain,0.237,Phantom of the Evergreens,2022,False,False
959659,uncertain,0.255,Kumal,2017,False,False
957842,witch,0.543,The White Goddess,2022,False,True
958417,ghost,0.903,SHIFTING TENDONS,2022,False,True
959307,uncertain,0.418,The Woods: Man's Natural Enemy,2022,False,False
959595,uncertain,0.216,Pigman,2022,False,False
960393,uncertain,0.209,TOAST,2021,False,False
960388,ghost,0.823,Print Error,2022,False,True
960424,ghost,0.692,Where I Buried Him,2022,False,True
958410,uncertain,0.278,They're Never Coming Back,2021,False,False
960420,ghost,0.932,Midnight Refection,2022,False,True
959905,ghost,0.509,DEATH OF THE PIANIST,2022,False,True
960788,giant_monster,0.667,Banned! in America VI,2003,False,True
959385,uncertain,0.291,The Governess,2021,False,False
959742,uncertain,0.29,The Breaking,2021,False,False
959767,uncertain,0.305,Buyut,2022,False,False
960750,uncertain,0.292,Don't Press Record,2022,False,False
962458,demon,0.657,Hell Van,2022,False,True
963637,werewolf,0.884,Blood Claws,2016,False,True
962047,uncertain,0.345,Shifter,2022,False,False
963140,bird,0.557,Chupa La Mingus Presenta: Una Noche Solo en Tijuana,2022,True,True
963188,uncertain,0.368,Watchanddie,2022,False,False
964414,uncertain,0.26,The sleeping beauty,2007,False,False
964379,witch,0.693,Chicks,2022,False,True
964392,none,0.534,A Really Bad Place,2022,False,False
964991,uncertain,0.478,Trapped in the System,2022,False,False
964587,none,0.514,Two Headed Animals,2022,False,False
964788,masked_killer,0.534,The Boneyard Match,2020,False,True
965419,uncertain,0.448,Reporting Live,2022,False,False
964609,doll,0.56,It Ends With A Knife,2020,False,True
965213,insect,0.529,The Incident at Belleview High,2019,True,True
966454,uncertain,0.288,TYPECAST,2022,False,False
966465,uncertain,0.438,Phal-O-Krat,1993,False,False
966471,uncertain,0.241,5200 Card Pickup,2022,False,False
965020,uncertain,0.182,Crimson Ties,2022,False,False
966560,uncertain,0.263,Possessed,2021,False,False
965250,uncertain,0.485,Take My Hand,2022,False,False
966851,uncertain,0.291,Tapehead,2022,False,False
966287,uncertain,0.324,A SIGN OF NOTHING,2021,False,False
965708,masked_killer,0.885,To Do List - Short Film,2022,False,True
967192,uncertain,0.465,The Friend,2022,False,False
966429,demon,0.519,His Shadow,2020,False,True
966853,uncertain,0.363,Death in a Box,2022,False,False
966973,uncertain,0.223,The Last Christmas,2021,False,False
967672,none,0.509,Talisman,2022,False,False
967068,uncertain,0.369,Transmission,2021,False,False
967739,uncertain,0.443,Loose Ends,2022,False,False
967738,uncertain,0.23,The Rotting of Casey Culpepper,2022,False,False
968013,uncertain,0.277,Slaughter'd,2022,False,False
967253,uncertain,0.352,Unicorn,2022,False,False
968119,ghost,0.918,Specter of Weeping Hill,2021,False,True
967889,uncertain,0.235,Angel City Horror,2021,False,False
968077,ghost,0.659,Venga Monjas: La Ferguson Party,2013,False,True
968017,uncertain,0.19,A Deer in the Woods,2022,False,False
968123,uncertain,0.377,Caregiver,2022,False,False
968127,uncertain,0.43,Neighbors,2022,False,False
967345,uncertain,0.214,Immanence,2011,False,False
968623,none,0.598,Fishwife,2021,False,False
968624,uncertain,0.293,Detour Into Madness Vol 1.,2005,False,False
968604,uncertain,0.369,Degenerates Ink,2010,False,False
968779,doll,0.519,Zara & Erika: A Tale of Annabelle,2021,False,True
968742,ghost,0.746,Paralysis,2022,False,True
968397,uncertain,0.336,The Living Impaired,2003,False,False
968770,uncertain,0.275,Patricia Sterling,2022,False,False
968019,uncertain,0.357,Sanctuary,2021,False,False
968094,masked_killer,0.521,Fable: Teeth of Beasts,2010,False,True
969175,uncertain,0.44,A Couple Of Regular Fellas 2,2022,False,False
969005,alien,0.873,UFO・UMA 11,2017,False,True
968867,masked_killer,0.56,The Third Saturday in October Part V,2022,False,True
968548,witch,0.611,The House Watches,2022,False,True
969679,uncertain,0.291,RPG RIP,2020,False,False
969317,demon,0.573,Amygdala,2022,False,True
968935,ghost,0.581,Horse Girl,2022,False,True
969296,uncertain,0.285,Stalker in the Woods,2021,False,False
969990,uncertain,0.413,The Carolers,2022,False,False
970466,none,0.767,A Truck Drives,2022,False,False
970056,uncertain,0.41,The Getaway,2020,False,False
969751,uncertain,0.241,She Runs at Midnight,2021,False,False
969549,uncertain,0.399,Oh My Darling,2021,False,False
969455,uncertain,0.397,The Janitor,2022,False,False
969402,uncertain,0.437,Bloodhaven,2022,False,False
970324,uncertain,0.494,The Tell-Tale Heart,2022,False,False
970630,uncertain,0.259,Contempt,2019,False,False
970259,zombie,0.677,Homecoming,2022,False,True
970605,uncertain,0.289,The Audition,2013,False,False
971294,demon,0.622,Blood Donors,2009,False,True
971757,uncertain,0.326,Blood Kisses,2012,False,False
971766,uncertain,0.357,The Blood Let,2015,False,False
972200,uncertain,0.346,Redwood Justin: Vampire Hunter: Dance with a Vampire,2006,False,False
971704,uncertain,0.292,Die Now or Live Forever,2009,False,False
970571,uncertain,0.16,Cordelia!,2022,False,False
971725,uncertain,0.402,Di Gal Bite Mi,2013,False,False
972244,uncertain,0.295,Darkness of Day,2010,False,False
972040,uncertain,0.288,Park Street Diary,2021,False,False
971620,uncertain,0.331,Erecting A Monster,2022,False,False
970650,ghost,0.836,Babe,2018,False,True
973205,skeleton,0.754,Facez of Death 2000 Part VI,2002,False,True
973197,skeleton,0.85,Facez of Death 2000 Part IV,2000,False,True
971773,uncertain,0.394,Blood of Drago,2019,False,False
973207,skeleton,0.838,Facez of Death 2000 Part VII,1999,False,True
973202,skeleton,0.669,Facez of Death 2000 Part V,2002,False,True
973480,uncertain,0.476,Dracula Vs Frankenstein,2002,False,False
973543,uncertain,0.321,The Familiar,2009,False,False
973561,ghost,0.501,First Taste,2011,False,True
972914,ghost,0.892,The Eternal Colour of Interior,2022,False,True
973553,uncertain,0.313,The Final Voyage of the Good Ship Demeter,2012,False,False
973540,uncertain,0.386,Fair Prey,2021,False,False
973239,uncertain,0.27,Curiosity Kills,2012,False,False
973899,uncertain,0.448,Claw 2: Blood Legacy,2021,False,False
