id,original_title,title,original_language,overview,tagline,release_date,poster_path,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,backdrop_path,genre_names,collection,collection_name
1266274,আনারবালা,Anarbala,hi,"Agya Betal (Syed Jan), the demonic ruler of Maldweep, kidnaps Anarbala (Shanta Kashmiri), the daughter of Maharaja Madan Singh (Abdul Rahim Pahelwan), and keeps her hidden away in a magic city where monsters worship the goddess Narka Kumari while sacrificing devotees of the god Vishnu.",,1940-01-01,/qcSyZlvGDYJ08FNUFl4UiKxv2Pz.jpg,0.003,0,0.0,0,0,0,,False,,,,
1266520,The Burgomeister,The Burgomeister,en,A burgomeister and family man is haunted by a crime he committed 15 years before: robbing a wealthy Jewish Polish seed merchant to pay off his mortgage debt.,,1935-08-29,/lKjgWIRgfxa7Xm46DC7bn3QEGBa.jpg,0.55,0,0.0,0,0,0,,False,,,,
1267079,打雀遇鬼,The Ghost,zh,"Ching Kwok-yuen, a bird hunter, sees a female ghost harming people and shoots her to scare her away. The female ghost harbors a grudge and waits for a chance to retaliate, but soon the female ghost disguises herself as a woman who sacrifices her husband in front of a grave in order to seduce Kwok-yuen, who falls for the plan and marries the female ghost.",,1940-03-15,/mefi6BesPbsZjQ095RTHVCSzehr.jpg,0.629,0,0.0,0,0,0,,False,,,,
1267086,Comes Midnight,Comes Midnight,en,"Two men will receive $100 if they stay in Old Man Mose’s deserted house overnight in order to dig up his body and get the gold that has been placed under his body, and return it to the rightful owner.",,1940-05-25,/s62VztvzQWYUfnSL9ItHrzP47OE.jpg,0.06,0,0.0,0,0,0,,False,,,,
1267751,蕩婦魂歸,Return of the Lascivious Woman's Soul,cn,"A pair of twin sisters, very different in character , with the younger sister being involved with multiple men, but the older sister being a virtuous character. When the sister dies violently, her husband sees the younger sister returning to the house on the night of her return, but eventually realizes that it was just a false alarm.",,1948-04-10,/tjkDnlYQO7LCP17IwykphsaVxsE.jpg,0.526,0,0.0,0,0,0,,False,,,,
1267780,寒山夜雨,Cold Mountain Night Rain,zh,"At a hotel near Cold Mountain, travelers find a book titled Cold Mountain Night Rain in the library. The story goes: One stormy night, two officers escorting a young convict arrive at a house seeking shelter. The master, knowing the prisoner was a dutiful son, welcomes them. Later, a merchant and two travelers also arrive. During the night, a woman visits the convict but, impressed by his virtue, helps him escape. Meanwhile, a woman appears in the merchant’s room, but she vanishes when he calls for help. Later, the travelers rob the merchant, killing an officer, but are killed themselves after trying to assault the women. The convict escapes, and the merchant awakens near an ancient tomb, surrounded by officers and thieves. After finishing the story, a wise man reassures the travelers, saying the author used ghosts and gods to vent frustration with the world.",,1942-01-01,/rOqlEPviWwZsRBR7jbCICtxyHcp.jpg,0.09,0,0.0,0,0,0,,False,,,,
1267797,भेदी बंगला,House of Mystery,hi,"Shyam and Manglu , who, finding themselves recently unemployed, take to the streets, masquerading as lame and blind in order to make a few bucks begging from passersby. After being discovered as fakes, and then severely chastised in public, a by-stander offers them a job as caretakers of an old bungalow which is rumored to be haunted and has been all but abandoned by its owner, Sethani, and her beautiful daughter, Prema. Soon they discover the dead body of a former employee and now they are suspected to be hired killers.",,1949-08-01,/jWJIcPn7lRkUNVvVHxYMfyEdL2l.jpg,0.001,0,0.0,0,0,0,,False,,,,
1268829,執念の毒蛇,The Vindictive Snake,ja,"After a woman dies in Oahu, her husband flees back to their Okinawan hometown—but her ghost follows.",,1932-12-09,/1RGtBZO99OY4BL74r4jWxoCBHSC.jpg,0.001,0,0.0,0,0,0,,False,/jXVaxID5nDSejeGGiK4bQcMDelx.jpg,,,
1275759,The Monkey's Paw,The Monkey's Paw,en,The monkey's paw can make wishes come true. But not in the ways people expect.,,1948-02-18,,0.355,0,0.0,0,0,0,,False,,,,
1281720,The Walls Keep Talking,The Walls Keep Talking,en,A couple enters a haunted house and are terrorized by spirits,,1941-01-01,/8tgTO6dXRiHrCm3nuXwTQtE4Opp.jpg,0.004,0,0.0,0,0,0,,False,,,,
1284267,Die zwölfte Stunde,The Twelfth Hour,de,A version of Nosferatu to which sound was added. Some scenes were left out and new ones were added including a different ending. Additionally all the characters names were changed.,,1930-05-16,/h3ov2rO1RkKeS6QGOoZPtvg36tY.jpg,0.282,0,0.0,0,0,0,,False,/6FZ0kYGzuJASDj9MRmWAvSgrI1X.jpg,,,
1287381,Imperfektum,Imperfect,sv,Two students ponder the afterlife. They make a nocturnal agreement that the one who dies first will appear to the other at a certain time the day after the funeral. Then one student dies.,,1941-01-01,/y1M9Iskk5aZqW6bEaqWi2bNIjTI.jpg,0.001,0,0.0,0,0,0,,False,/8nhqW1dtprYo0zXcRFkWREcg4aX.jpg,,,
1289419,Ang Multo ni Yamashita,Ang Multo ni Yamashita,tl,Filipino horror comedy movie from 1947.,,1947-07-01,/wbLt47HorL8Ori84xeJQwCjdlGx.jpg,0.595,0,0.0,0,0,0,,False,,,,
1289428,El diablo,The Devil,tl,Filipino horror movie from 1949.,,1949-03-22,/aZ47OqL5uokqh1lxU8TPPInJXhy.jpg,0.421,0,0.0,0,0,0,,False,,,,
1298789,古園艶屍,Ancient Garden Corpse,zh,Hong Kong horror movie from 1947.,,1947-01-01,/u0SOyif6vv3buRir4ykdwqboS1v.jpg,0.022,0,0.0,0,0,0,,False,,,,
1298828,千鈞一髮,The Razor's Edge,zh,"Fang Zhi Ping spend days and nights drinking without regard to his dying father, after the death of his father, he plans to kill his brother Zhi Gang, bought the maid Fusheng in Zhi Gang poison in the medicine to cause his death, Zhi Gang ghosts often appear to haunt him, and he mistakenly killed his girlfriend Zhu Manzhen and cousin Wang Suying, Zhi Gang ghosts retaliate by killing Fusheng, Fang Zhi Ping is vicious but thought of evil, and when the alarm clock rings he wakes up to find that it is a dream and stops the poisoning of Fusheng's story.",,1949-06-17,/cWjmDLqvqSCdwHMnOo5iqwH6p3H.jpg,0.029,0,0.0,0,0,0,,False,,,,
1300785,আনারবালা,Anarbala,hi,"A lighting fast horse, a pair of magic sandals, and a mystical stick aid an adventurous young lady (Zebunissa).",,1929-01-01,/lBWzzBXF4mn8iN99RGIrbSsUMXy.jpg,0.001,0,0.0,0,0,0,,False,,,,
1300805,एक ही भूल,Ek Hi Bhool,hi,A man is executed for a crime he did not commit. Is his ghost seeking revenge?,,1940-01-01,/cu6xu4vzh15YjeA7d6t0hPesdXp.jpg,0.001,0,0.0,0,0,0,,False,/tJeoRvHmGo22n6dgGP4ZLg3UUgt.jpg,,,
1301110,Der Schädel der Pharaonentochter,Der Schädel der Pharaonentochter,de,"A pharaonic tragedy to the content that spans six different eras. In the first episode, the emergence and dramatic end of the love story between the pharaoh's daughter Princess Amnertis and her beloved Tirhaka is told until the latter comes to a violent death. From this drama arises a curse, which in the following episodes has had far-reaching effects over the centuries. Everyone who possesses the skull of the long-lost pharaoh's daughter must die violently until the day the skull is sunk in the sea.",,1920-11-11,/dRgRtbJbOfZGkRAnD88NjNl7LiM.jpg,0.826,0,0.0,0,0,0,,False,/vIouXbblfHxlTFIQG2X18v80DcW.jpg,,,
1301149,Khooni Laash,Killer Corpse,hi,Indian horror movie from 1943.,,1943-01-01,/rOnO3Q5LWpyyHUB3LC7kXjdgfME.jpg,0.001,0,0.0,0,0,0,,False,,,,
1301365,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,en,American horror comedy from 1920.,,1920-01-01,/3WzHsRR7XATaZ4fReGVdFOdC7PI.jpg,1.187,0,0.0,0,0,0,,False,/nBysLKehCBPuUM6QBKQr0W92cXb.jpg,,,
1301883,幽霊暁に死す,Ghosts Die at Dawn,ja,"At the wedding of Kohei (Hasegawa) and Michiko (Todoroki), a whisper echoes along with a gust of wind. As if manipulated by the mysterious voice, Kohei takes Michiko to stay at a dilapidated mountain villa in his hometown. What awaited him there...",,1948-10-12,/wz8iUE1qd2z8CiCfggGsvzpCtTI.jpg,3.142,0,0.0,0,0,0,,False,/nYKLOMJEFMJaxIyYu6SHdRT2HAv.jpg,,,
1301983,عيون ساحرة,Bewitching Eyes,ar,"Delilah, a singer, seems at first to be in mutual love with a young man named Sami, but her club won't let him in much, and he grows distant while she grows fonder. She accosts him demanding he reconsider, jumping into his car as he leaves the club. Sami's car crashes, throwing him to his death, but Delilah escapes. Heartbroken and traumatized, she visits his grave in the dead of night and performs occult rituals to revive him.",,1934-02-08,/sEHsUAx5vJH00AZAHLTBORbhE3U.jpg,0.599,0,0.0,0,0,0,,False,,,,
1306080,恐怖之夜,Horror Night,zh,"After a flood, the Sea Charity Association sends Liu Hao Ming to a village to direct the burial of corpses. Hao Ming meets the singer Ruyun and her father there, and advises Ruyun not to sing a beautiful song, but to sing “The Beauty of Yu” instead, which Ruyun obeys to the full applause of the audience, but arouses the displeasure of a butcher, Sa-zuo, and others. When the flood comes again, the village people go to Shanghai to evacuate. Sa-zuo and the others ask Hao-ming for help, and Hao-ming leads them to an empty mansion to spend the night, where they run into Ruyun's father and learn that Ruyun has been separated. A female ghost haunts the house and they all escape from the house. Hao Ming does not see Ruyun's father and goes back to look for him, but he sees that the female ghost is Ruyun.",,1938-01-01,/yUaQeE7Q4hnOLqMK8aLKPS9bZg9.jpg,1.13,0,0.0,0,0,0,,False,,,,
1306090,女鬼,A Ghost,zh,A young woman falls in love with her university classmate but her father is against it. She disappears and soon there are rumours that her spirit haunts her family’s villa.,,1940-01-01,/umXaZ5bldDV1iBUiJCfzQIx1Mvc.jpg,0.014,0,0.0,0,0,0,,False,,,,
1306112,大闹广昌隆,Ruckus at Kwong Cheong Lung,cn,"Liao Xiao Qiao, a prostitute, is forced to commit suicide after being cheated by Zhao Huai An and turned into a ghost. To avenge her death, Xiao Qiao begs Liu Jun Xian, a hawker, to take her under an umbrella to the Kwong Cheong Lung grocery store owned by Huai An, so that she can be transformed into a beautiful woman and kill Huai An with her own hands.",,1949-02-23,/4KBRIsEN6Q2h3y99C77HOKAfsBf.jpg,0.124,0,0.0,0,0,0,,False,,,,
1314301,古屋行尸记,Mummy in Old House,zh,"A zombie appears in the Bao family in Hangzhou, claiming to be the ancestor of the Bao family and asking the family to move out immediately. The family is confused and calls their children and grandchildren to discuss the matter. After the departure of the old family member, Feng Lao, the vampire has become even more aggressive, and the orphaned man, Yisheng, who has been taken in by the family, is scared to death by the vampire, so the three daughters, Peifen, write a letter to ask their friend, Zhuji Jianping, to come and help them. At the request of a man in black, the family moves out, leaving only Yat-sang and Cheung Tai-hon behind.",,1938-01-01,/pSpb63fxJHnCPgpexwMiyX2zWUv.jpg,0.494,0,0.0,0,0,0,,False,,,,
1315044,女僵尸,Female Zombie,zh,"He Li, a famous dancer, falls in love with Wu Shi, a scientist. Li Beihai, who has been occupying He Li, wants to beat Wu Shi to death after discovering their relationship. He Li is injured and dies while trying to save Wu Shi. Doctor Zhao Gui and his assistant Guan Feng steal He Li's body. After experiments, they revive He Li and turn her into a mindless killing tool. Zhao Gui wants to steal the antitoxin developed by Wu Shi, so He Li calls Wu Shi and wants to kill Wu Shi after getting the formula. Due to a series of cases of stolen bodies, detective He Bin and his assistant Watson begin to investigate the case and discover a secret tunnel and many bodies. The sinister Zhao Gui uses a mechanism to lure them into his room, and a fierce fight breaks out...",,1941-01-01,,0.097,0,0.0,0,0,0,,False,,,,
1315049,冷月诗魂,Poet's Soul in the Cold Moonlight,zh,"When cloth merchant Zhao Dexin passed through the ancient tomb, he met the scholar Qin Qiufan and the girl Hua Hongyu in the underworld. Qiufan was killed by robbers on the way to Beijing, and his body was thrown into Hongyu's cemetery. Wang Jinqing, the nephew of Hongyu's stepmother, once forced Hongyu to marry him. Hongyu could not bear the coercion and hanged herself. Later, Wang Jinqing was killed for taking someone else's wife, and he still did not let Hongyu go in the underworld. Qiufan and Hongyu loved each other, but they could not get married in the underworld because there was no evidence of their marriage in the world.",,1938-01-01,/jv7MwgAC7t54H8cwBJQZxuCht3P.jpg,0.011,0,0.0,0,0,0,,False,,,,
1315058,兰闺飞尸,Flying Corpse in the Orchid Boudoir,zh,Chinese horror movie from 1937.,,1937-01-01,/fwTvNLJubHu3yKWg0fwLBcqQhn2.jpg,0.001,0,0.0,0,0,0,,False,,,,
1315805,सपेरा,Sapera,hi,Adapted from a story by Kazi Nazrul Islam this film concerns love and revenge among a tribe of snake charmers led by Jahar (Nawab) who is searching for his 100th poisonous snake so as to show how he can magically cure its deadly bite.,,1939-01-01,/y4Oi8TYFxRVO4cE6o1MHfo9PTzb.jpg,0.539,0,0.0,0,0,0,,False,,,,
1324903,The Television Ghost,The Television Ghost,en,The ghosts of various murder victims tell their terrifying and haunting stories.,,1931-08-27,/sbBvVCP7Ke4k88CMtcIKqyGQ6sM.jpg,0.001,0,0.0,0,0,0,,False,,,,
1351825,Immediate Possession,Immediate Possession,en,"A haunted house is put up for sale, who will be the buyer?",,1931-02-10,/55MtlX4vVH92p98OIRkPpeJjr07.jpg,1.553,0,0.0,0,0,0,,False,/vrg6pXZKRqiojRNyHBvpG5wU6hQ.jpg,,,
1371050,Zinda Laash,A Living Corpse,ur,"The film is about a princess who is possessed by a demon. As soon as the princess comes under the control of the demon, she becomes like a living corpse. All the people around her start getting scared of the princess.",,1932-01-01,/xeZpDjxAz6Y9PR8uHSrBMy6WmgF.jpg,0.014,0,0.0,0,0,0,,False,/uMo8AV6tFDrkASaj6jJMlIyJZJx.jpg,,,
1371491,Zingaro,Zingaro,hi,A scientist (Nayampally) turns himself into a monster in this story based on Dr. Jekyll and Mr. Hyde.,,1935-01-01,/mHMD8B4xilMIgOTF3XTb1A2f28L.jpg,0.006,0,0.0,0,0,0,,False,,,,
1371989,किस्मत की भूल,Kismat Ki Bhul,hi,Loosely based on The Mummy (1932).,,1935-01-01,/7SxeAqcrPz7Ep05TxNYkUphkr7w.jpg,0.001,0,0.0,0,0,0,,False,,,,
1373105,Khooni,Khooni,hi,,,1946-01-01,/kAO875RNDpruiwr91IAUlmJO3Mb.jpg,0.001,0,0.0,0,0,0,,False,,,,
1373725,人海妖魔,Devil in Human Being,zh,"A young girl, Suli, marries a young man, Zhengli. After the marriage, Su Li realizes that her husband is acting strangely, so she follows him to Zheng Li's former home and encounters a series of strange events. Finally, Su Li learns from her nanny, Wang Ma, that the house was haunted three years ago, and that Zheng Li's sister-in-law, Li Zhen, was forced by a ghost to hang herself from a beam, and that Zheng Li's brother came back as a madman. The day after Su Li learns of all this, the bookkeeper Lao Wang is killed again, and next, the nursemaid is also brutally murdered. Suli knows she is in danger and wants to leave immediately, but Zhengli does not agree. Suli is in danger several times, but fortunately saved, and finally finds the real killer, and kills him because he is full of evil!",,1949-04-01,/5hSQrEUYUrXPPJgDAgUCcpN1ukf.jpg,0.126,0,0.0,0,0,0,,False,/kfIQd3mxgmWQXrYgCSePSnerWcJ.jpg,,,
1376048,Skeleton In The Closet,Skeleton In The Closet,en,Skeleton In The Closet by Nat Gonella & His Georgians (1937) edited with clips from Pennies from Heaven (1936) and two DVD extras from Monsters Crash the Pajama Party (1965).,,1937-01-01,/oNbDJIY68q9s8OmBhwilpb9B7K6.jpg,0.001,0,0.0,0,0,0,,False,,,,
1376369,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,en,First production of the Studio “Pixilated Pictures”.,,1937-06-01,/y1YvXrc1l3lro2cQvXzcIJX6gBT.jpg,0.001,0,0.0,0,0,0,,False,,,,
